analytic_commander_id,commander_name,canonical_wikipedia_url,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,tier_key,tier_label,tier_sort,tier_reason,stability_score,stability_category,known_outcome_count,known_outcome_share,higher_level_share,page_type_profile_class,feature_quality_flags
acmd_4ed31628d983,Belisarius,https://en.wikipedia.org/wiki/Belisarius,14.0,85.02999062792877,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",78.2167,stable,18,1.0,0.0654205607476635,battle_dominant,
acmd_51ac35eb96a8,"Alexander Farnese, Duke of Parma",https://en.wikipedia.org/wiki/Alexander_Farnese%2C_Duke_of_Parma,17.0,83.99250234301782,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",86.324059,very_stable,18,0.9,0.0180878552971576,battle_dominant,
acmd_d7b7bb3c084e,Genghis Khan,https://en.wikipedia.org/wiki/Genghis_Khan,19.0,83.50609184629803,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",63.036055,moderately_stable,15,1.0,0.0804597701149425,battle_dominant,
acmd_52501a875538,Alexander the Great,https://en.wikipedia.org/wiki/Alexander_the_Great,23.0,81.81630740393626,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",74.184752,stable,11,0.611111,0.0201729106628242,battle_dominant,
acmd_ac43c188bcf2,Baybars,https://en.wikipedia.org/wiki/Baybars,27.0,80.92502343017806,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",79.551853,stable,9,0.9,0.0374331550802139,battle_dominant,
acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,32.0,80.02999062792877,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",76.71112,stable,18,0.9,0.0,battle_dominant,
acmd_9f7dff80cfa8,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,34.0,79.99718837863168,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",64.881508,moderately_stable,9,0.9,0.0804597701149425,battle_dominant,
acmd_7efa0f23739e,Katō Kiyomasa,https://en.wikipedia.org/wiki/Kat%C5%8D_Kiyomasa,37.0,79.41799437675726,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",75.214686,stable,10,0.833333,0.0308370044052863,battle_dominant,
acmd_d689b62984e1,Tokugawa Ieyasu,https://en.wikipedia.org/wiki/Tokugawa_Ieyasu,38.0,79.38800374882848,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",60.108222,moderately_stable,12,0.857143,0.0262172284644194,battle_dominant,
acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,41.0,79.0834114339269,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",77.05671,stable,10,0.909091,0.0,battle_dominant,
acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,49.0,78.4714151827554,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",64.522195,moderately_stable,10,1.0,0.1304347826086956,battle_dominant,
acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,54.0,77.98313027179006,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",71.709137,stable,10,0.909091,0.0,battle_dominant,
acmd_909d92cf788e,Maeda Toshiie,https://en.wikipedia.org/wiki/Maeda_Toshiie,55.0,77.9821930646673,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",66.541792,moderately_stable,10,0.909091,0.0338164251207729,battle_dominant,
acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,https://en.wikipedia.org/wiki/Abu_Ubayda_ibn_al-Jarrah,58.0,77.29147141518277,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",71.871243,stable,13,1.0,0.0283400809716599,battle_dominant,
acmd_6970e6b60c26,Saladin,https://en.wikipedia.org/wiki/Saladin,60.0,77.2464854732896,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",71.968623,stable,11,0.52381,0.0,battle_dominant,
acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,62.0,77.11527647610122,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",68.37775,stable,17,0.944444,0.0,battle_dominant,
acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,63.0,77.06747891283976,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",71.059771,stable,8,0.888889,0.0419161676646706,battle_dominant,
acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,77.0,75.88940955951267,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",69.38144,stable,7,0.636364,0.0,battle_dominant,
acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,83.0,74.97000937207123,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",59.3689,moderately_stable,16,1.0,0.0,battle_dominant,
acmd_b35177a2a7fb,Murad II,https://en.wikipedia.org/wiki/Murad_II,84.0,74.89784442361763,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",56.5103,moderately_stable,11,0.846154,0.0283400809716599,battle_dominant,
acmd_021fcaeb00e7,Ambrogio Spinola,https://en.wikipedia.org/wiki/Ambrogio_Spinola,91.0,74.18650421743205,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",60.462925,moderately_stable,8,0.727273,0.1160220994475137,battle_dominant,
acmd_2bff122dc563,Date Masamune,https://en.wikipedia.org/wiki/Date_Masamune,95.0,73.61818181818182,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",63.222112,moderately_stable,6,0.857143,0.0551181102362204,battle_dominant,
acmd_1154427f8715,Robert Clive,https://en.wikipedia.org/wiki/Robert_Clive,103.0,73.14058106841613,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,67.801681,moderately_stable,7,0.777778,0.0419161676646706,battle_dominant,
acmd_8efa327f7649,Konishi Yukinaga,https://en.wikipedia.org/wiki/Konishi_Yukinaga,104.0,73.12371134020619,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",60.611555,moderately_stable,11,0.846154,0.0,battle_dominant,
acmd_cad827cf336f,Matvei Platov,https://en.wikipedia.org/wiki/Matvei_Platov,106.0,72.5323336457357,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,59.609489,moderately_stable,9,0.9,0.0,battle_dominant,
acmd_0018bd671dde,Abu Bakr,https://en.wikipedia.org/wiki/Abu_Bakr,109.0,72.0834114339269,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,64.824211,moderately_stable,8,0.888889,0.0419161676646706,battle_dominant,
acmd_7be260f9e007,Maurice de Saxe,https://en.wikipedia.org/wiki/Maurice_de_Saxe,114.0,71.59044048734772,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",61.977336,moderately_stable,9,0.9,0.0374331550802139,battle_dominant,
acmd_4aa5d3050d5a,Stanisław Koniecpolski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Koniecpolski,115.0,71.51358950328023,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,66.359602,moderately_stable,7,0.636364,0.0,battle_dominant,
acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,https://en.wikipedia.org/wiki/Cardinal-Infante_Ferdinand_of_Austria,117.0,71.34301780693535,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",61.146917,moderately_stable,7,0.777778,0.0419161676646706,battle_dominant,
acmd_593794f5ce40,Prince Friedrich Karl of Prussia,https://en.wikipedia.org/wiki/Prince_Friedrich_Karl_of_Prussia_(1828-1885),120.0,71.02530459231491,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,60.605386,moderately_stable,8,0.888889,0.0419161676646706,battle_dominant,
acmd_bc6e506fb448,Charles Mangin,https://en.wikipedia.org/wiki/Charles_Mangin,123.0,70.80224929709466,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,61.375562,moderately_stable,8,1.0,0.0,battle_dominant,
acmd_3450e1f72481,Jan Zamoyski,https://en.wikipedia.org/wiki/Jan_Zamoyski,126.0,70.01454545454546,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",59.259309,moderately_stable,6,0.857143,0.0551181102362204,battle_dominant,
acmd_3f8252f04561,"Louis William, Margrave of Baden-Baden",https://en.wikipedia.org/wiki/Louis_William%2C_Margrave_of_Baden-Baden,129.0,69.72727272727273,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",54.247222,moderately_stable,10,0.714286,0.0871369294605809,battle_dominant,
acmd_5b190fd5c0b0,Joseph Souham,https://en.wikipedia.org/wiki/Joseph_Souham,133.0,69.1921274601687,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,62.846379,moderately_stable,7,0.875,0.0,battle_dominant,
acmd_c7a20a654047,Sidney Smith,https://en.wikipedia.org/wiki/Sidney_Smith_(Royal_Navy_officer),135.0,69.09840674789129,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,60.56444,moderately_stable,8,0.8,0.0816326530612244,battle_dominant,
acmd_52962b0bcbfa,"Frederick Henry, Prince of Orange",https://en.wikipedia.org/wiki/Frederick_Henry%2C_Prince_of_Orange,137.0,69.03842549203374,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,"Strong record is concentrated in siege or engineering-style events, so it should be interpreted as category-specific rather than generic field-command dominance.",61.542207,moderately_stable,9,0.9,0.0,battle_dominant,
acmd_c2011f41d49c,Erich Hoepner,https://en.wikipedia.org/wiki/Erich_Hoepner,138.0,69.02624179943767,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,58.384538,moderately_stable,7,0.7,0.0816326530612244,battle_dominant,
acmd_89da43c8379a,Jeremi Wiśniowiecki,https://en.wikipedia.org/wiki/Jeremi_Wi%C5%9Bniowiecki,142.0,68.73289597000938,tier_d_strong_narrow_category,"Tier D, strong but narrow-category performer",4,Stronger in a narrower battlefield-oriented view than in the full interpretive model.,58.394876,moderately_stable,6,0.666667,0.0,battle_dominant,
