battle_id,battle_name,verification_status,verification_issue_flags,strict_gate_override,balanced_gate_override
battle_3347837,Battle of Strasbourg,verified_core,,1,1
battle_4777041,Social War (357–355 BC),verified_core,,1,1
battle_41417630,Battle of Erigon Valley,verified_core,,1,1
battle_62629526,Battle of Pedum (358 BC),verified_core,,1,1
battle_24202898,Expansion of Macedonia under Philip II,verified_core,,1,1
battle_3126380,Siege of Amida (359),verified_core,,1,1
battle_60053469,Constantius II's siege of Bezabde,verified_core,,1,1
battle_60053224,Shapur II's siege of Bezabde,verified_core,,1,1
battle_58904084,Siege of Singara (360),verified_core,,1,1
battle_53604384,Siege of Theodosia (c. 360 BC),verified_core,,1,1
battle_62799340,Battle of the Anio River (361 BC),verified_core,,1,1
battle_745984,Battle of Mantinea (362 BC),verified_core,,1,1
battle_79141503,Armeno-Sasanian War of 363–371,verified_core,,1,1
battle_3448147,Battle of Ctesiphon (363),verified_core,,1,1
battle_55081560,Battle of Maranga,verified_core,,1,1
battle_6036975,Battle of Samarra (363),verified_core,,1,1
battle_37498649,Julian's Persian expedition,verified_core,,1,1
battle_55076613,Siege of Maiozamalcha,verified_core,,1,1
battle_9292868,Siege of Pirisabora,verified_core,,1,1
battle_745978,Battle of Cynoscephalae (364 BC),verified_core,,1,1
battle_11883158,Silla–Goguryeo and Paekche–Kaya–Wa War,verified_core,,1,1
battle_53599003,Siege of Theodosia (c. 365 BC),verified_core,,1,1
battle_2905426,Battle of Thyatira,verified_core,,1,1
battle_3134038,Battle of Solicinium,verified_core,,1,1
battle_80147131,Battle of Fangtou,verified_core,,1,1
battle_58333523,Battle of Noviodunum,verified_core,,1,1
battle_80140575,Conquest of Former Yan by Former Qin,verified_core,,1,1
battle_35313108,Battle of Bagavan,verified_core,,1,1
battle_82505,Battle of Leuctra,verified_core,,1,1
battle_68910132,Battle of Pelusium (373 BC),verified_core,,1,1
battle_3163142,Battle of the Tanais River,verified_core,,1,1
battle_3692678,Battle of Tegyra,verified_core,,1,1
battle_59652977,Battle of Cronium,verified_core,,1,1
battle_40210439,Battle of Marcianople,verified_core,,1,1
battle_745969,Battle of Naxos,verified_core,,1,1
battle_4370435,Gothic War (376–382),verified_core,,1,1
battle_56223561,Battle of Dibaltum,verified_core,,1,1
battle_3133956,Battle of the Willows,verified_core,,1,1
battle_57015,Battle of Adrianople,verified_core,,1,1
battle_2905377,Battle of Argentovaria,verified_core,,1,1
battle_40210437,Battle of Constantinople (378),verified_core,,1,1
battle_40219703,Siege of Adrianople (378),verified_core,,1,1
battle_43968120,Theban–Spartan War,verified_core,,1,1
battle_22302712,Battle of Cabala,verified_core,,1,1
battle_53825702,Battle of Labrytae,verified_core,,1,1
battle_17854166,Battle of Thessalonica (380),verified_core,,1,1
battle_76091944,First Olynthian War,verified_core,,1,1
battle_251746,Battle of Fei River,verified_core,,1,1
battle_41411193,Battle of Pharos,verified_core,,1,1
battle_34173457,Cadusian campaign of Artaxerxes II,verified_core,,1,1
battle_59772597,Siege of Mantinea,verified_core,,1,1
battle_867792,Battle of the Allia,verified_core,,1,1
battle_3171761,Siege of Rhegium,verified_core,,1,1
battle_3129026,Battle of Poetovio,verified_core,,1,1
battle_3175710,Battle of the Elleporus,verified_core,,1,1
battle_53598816,Siege of Theodosia (389 BC),verified_core,,1,1
battle_4577840,Battle of Lechaeum,verified_core,,1,1
battle_24321489,Battle of Chrysas,verified_core,,1,1
battle_24309074,Battle of Abacaenum,verified_core,,1,1
battle_745964,Battle of Cnidus,verified_core,,1,1
battle_745963,Battle of Coronea (394 BC),verified_core,,1,1
battle_2221853,Battle of the Frigidus,verified_core,,1,1
battle_24407340,Siege of Tauromenium (394 BC),verified_core,,1,1
battle_17077094,Battle of Canhe Slope,verified_core,,1,1
battle_3109013,Battle of Haliartus,verified_core,,1,1
battle_79360389,Battle of Sardis (395 BC),verified_core,,1,1
battle_745960,Corinthian War,verified_core,,1,1
battle_72115316,Hunnic raid of 395,verified_core,,1,1
battle_2058436,Battle of Veii,verified_core,,1,1
battle_43179791,Stilicho's Pictish War,verified_core,,1,1
battle_80167800,Battle of Baisi,verified_core,,1,1
battle_16454629,Battle of Catana (397 BC),verified_core,,1,1
battle_16163757,Battle of Messene,verified_core,,1,1
battle_3239144,Siege of Syracuse (397 BC),verified_core,,1,1
battle_16161724,Siege of Motya,verified_core,,1,1
battle_25200791,Siege of Segesta (397 BC),verified_core,,1,1
battle_80185371,Yao Shuode's Western Expeditions,verified_core,,1,1
battle_93530,Battle of Cunaxa,verified_core,,1,1
battle_60431558,Gothic War (401–403),verified_core,,1,1
battle_3161768,Battle of Pollentia,verified_core,,1,1
battle_3110643,Battle of Verona (402),verified_core,,1,1
battle_35847305,Siege of Asti (402),verified_core,,1,1
battle_4133806,Battle of Piraeus,verified_core,,1,1
battle_4124280,Battle of Munychia,verified_core,,1,1
battle_4100252,Battle of Phyle,verified_core,,1,1
battle_182498,Battle of Aegospotami,verified_core,,1,1
battle_16091378,Battle of Gela (405 BC),verified_core,,1,1
battle_35847303,Siege of Florence (405),verified_core,,1,1
battle_75543806,War of Radagaisus,verified_core,,1,1
battle_595014,Battle of Arginusae,verified_core,,1,1
battle_23437743,Battle of Faesulae (406),verified_core,,1,1
battle_3166532,Battle of Mytilene (406 BC),verified_core,,1,1
battle_745940,Battle of Notium,verified_core,,1,1
battle_16074902,Siege of Akragas (406 BC),verified_core,,1,1
battle_65528116,Vandal–Frankish war,verified_core,,1,1
battle_16057230,Battle of Himera (409 BC),verified_core,,1,1
battle_58333659,Battle of Ostia (409),verified_core,,1,1
battle_16057210,Battle of Selinus,verified_core,,1,1
battle_67299146,Conquest of Southern Yan by Jin,verified_core,,1,1
battle_22881898,Liu Yu's Northern Expeditions,verified_core,,1,1
battle_353429,Battle of Cyzicus,verified_core,,1,1
battle_3162376,Sack of Rome (410),verified_core,,1,1
battle_1183636,Battle of Abydos,verified_core,,1,1
battle_416883,Battle of Cynossema,verified_core,,1,1
battle_5180852,Battle of Eretria,verified_core,,1,1
battle_418886,Battle of Syme,verified_core,,1,1
battle_75556495,War of Heraclianus,verified_core,,1,1
battle_58333883,Siege of Massilia (413),verified_core,,1,1
battle_367431,Sicilian Expedition,verified_core,,1,1
battle_75578789,Gothic War in Spain (416–418),verified_core,,1,1
battle_53816952,Battle of Hysiae (417 BC),verified_core,,1,1
battle_53844244,Battle of Orneae,verified_core,,1,1
battle_414947,Battle of Mantinea (418 BC),verified_core,,1,1
battle_35990004,Asterius campaign in Gallaecia,verified_core,,1,1
battle_78050627,Castinus' campaign against the Franks,verified_core,,1,1
battle_26326083,Roman–Sasanian War of 421–422,verified_core,,1,1
battle_413668,Battle of Amphipolis,verified_core,,1,1
battle_58295375,Vandal war of 422,verified_core,,1,1
battle_43849906,Battle of Lyncestis,verified_core,,1,1
battle_413355,Battle of Delium,verified_core,,1,1
battle_3166502,Battle of Megara,verified_core,,1,1
battle_412756,Battle of Pylos,verified_core,,1,1
battle_412766,Battle of Sphacteria,verified_core,,1,1
battle_75860498,Frankish War (428),verified_core,,1,1
battle_75704399,Roman civil war of 425,verified_core,,1,1
battle_58334166,Siege of Arles (425),verified_core,,1,1
battle_8901125,Battle of Idomene,verified_core,,1,1
battle_411557,Battle of Olpae,verified_core,,1,1
battle_411377,Battle of Tanagra (426 BC),verified_core,,1,1
battle_58332638,Battle of Mérida (428),verified_core,,1,1
battle_410977,Battle of Naupactus,verified_core,,1,1
battle_8463518,Battle of Rhium,verified_core,,1,1
battle_406193,Battle of Spartolos,verified_core,,1,1
battle_60190246,Siege of Plataea,verified_core,,1,1
battle_77374172,Aetius campaign in the Alps,verified_core,,1,1
battle_35516712,Siege of Hippo Regius,verified_core,,1,1
battle_77974256,Frankish War (431–432),verified_core,,1,1
battle_24121,Peloponnesian War,verified_core,,1,1
battle_421833,Battle of Potidaea,verified_core,,1,1
battle_3129123,Battle of Rimini (432),verified_core,,1,1
battle_75697129,Roman civil war of 432,verified_core,,1,1
battle_419866,Battle of Sybota,verified_core,,1,1
battle_58334188,Battle of Arles (435),verified_core,,1,1
battle_3161819,Battle of Narbonne (436),verified_core,,1,1
battle_75570780,Gothic War (436–439),verified_core,,1,1
battle_58334245,Battle of Toulouse (439),verified_core,,1,1
battle_58332746,Capture of Carthage (439),verified_core,,1,1
battle_75618034,Vandal War (439–442),verified_core,,1,1
battle_39686465,Byzantine–Sasanian War of 440,verified_core,,1,1
battle_4863981,Samian War,verified_core,,1,1
battle_6328630,Second Sacred War,verified_core,,1,1
battle_65182961,Battle of Vicus Helena,verified_core,,1,1
battle_42338374,Battle of the Himera River (446 BC),verified_core,,1,1
battle_395603,Battle of Coronea (447 BC),verified_core,,1,1
battle_3162401,Battle of the Utus,verified_core,,1,1
battle_22036859,Battle of Finnsburg,verified_core,,1,1
battle_64495740,Battle of Nomae,verified_core,,1,1
battle_3201869,Battle of Avarayr,verified_core,,1,1
battle_146043,Battle of the Catalaunian Plains,verified_core,,1,1
battle_3131496,Sack of Aquileia,verified_core,,1,1
battle_72288824,Siege of Milan (452),verified_core,,1,1
battle_438460,Battle of Nedao,verified_core,,1,1
battle_2701315,Battle of Aylesford,verified_core,,1,1
battle_20026241,Battle of Jinyang,verified_core,,1,1
battle_46254188,Battle of Agrigentum (456),verified_core,,1,1
battle_58333044,Battle of Corsica,verified_core,,1,1
battle_35581107,Battle of Órbigo (456),verified_core,,1,1
battle_75594147,Gothic War in Spain (456),verified_core,,1,1
battle_58335142,Battle of Campi Cannini,verified_core,,1,1
battle_58333224,Battle of Garigliano (457),verified_core,,1,1
battle_394033,Battle of Oenophyta,verified_core,,1,1
battle_393905,Battle of Tanagra (457 BC),verified_core,,1,1
battle_75608593,Gothic War (457–458),verified_core,,1,1
battle_58875079,Battle of Aegina,verified_core,,1,1
battle_32642579,Battle of Arelate,verified_core,,1,1
battle_2737728,Battle of Mount Algidus,verified_core,,1,1
battle_58334308,Battle of Toulouse (458),verified_core,,1,1
battle_6797466,Battle of Cartagena (461),verified_core,,1,1
battle_6328050,First Peloponnesian War,verified_core,,1,1
battle_76773768,Vandal War (461–468),verified_core,,1,1
battle_58334638,Battle of Bergamo,verified_core,,1,1
battle_1048808,Battle of Wippedesfleot,verified_core,,1,1
battle_34109339,Battle of Bassianae,verified_core,,1,1
battle_35338147,Battle of Bolia,verified_core,,1,1
battle_31676720,Battle of Cape Bon (468),verified_core,,1,1
battle_35581542,Battle of Déols,verified_core,,1,1
battle_15982010,Battle of the Eurymedon,verified_core,,1,1
battle_58334734,Battle of Arles (471),verified_core,,1,1
battle_58335294,Siege of Rome (472),verified_core,,1,1
battle_58335509,Battle of Ravenna (475),verified_core,,1,1
battle_22344744,Battle of Ravenna (476),verified_core,,1,1
battle_58335992,Siege of Pavia (476),verified_core,,1,1
battle_4028126,Battle of the Cremera,verified_core,,1,1
battle_22979818,Wars of the Delian League,verified_core,,1,1
battle_5211629,Battle of Lize,verified_core,,1,1
battle_234687,Battle of Mycale,verified_core,,1,1
battle_349571,Battle of Plataea,verified_core,,1,1
battle_348992,Battle of Artemisium,verified_core,,1,1
battle_745949,Battle of Himera (480 BC),verified_core,,1,1
battle_47968,Battle of Salamis,verified_core,,1,1
battle_157446,Battle of Thermopylae,verified_core,,1,1
battle_36176074,Hephthalite–Sasanian War of 484,verified_core,,1,1
battle_64735119,Magadha–Vajji war,verified_core,,1,1
battle_49845023,Sukhra's Hephthalite campaign,verified_core,,1,1
battle_22287903,Battle of Mercredesburne,verified_core,,1,1
battle_2271689,Battle of Soissons (486),verified_core,,1,1
battle_80295565,Franco-Roman War of 486,verified_core,,1,1
battle_2911665,Battle of Isonzo (489),verified_core,,1,1
battle_58294360,Battle of Sirmium (489),verified_core,,1,1
battle_35338525,Battle of Verona (489),verified_core,,1,1
battle_58294718,Battle of Faenza (490),verified_core,,1,1
battle_4806,Battle of Marathon,verified_core,,1,1
battle_56236087,Battle of the Adda River,verified_core,,1,1
battle_8827430,Siege of Eretria,verified_core,,1,1
battle_53040714,Siege of Ravenna (490–493),verified_core,,1,1
battle_20951364,Battle of Cotyaeum,verified_core,,1,1
battle_20198238,First Persian invasion of Greece,verified_core,,1,1
battle_26038093,Isaurian War,verified_core,,1,1
battle_9719229,Basus War,verified_core,,1,1
battle_349855,Battle of Lade,verified_core,,1,1
battle_745861,Battle of Sepeia,verified_core,,1,1
battle_410512,Battle of Lake Regillus,verified_core,,1,1
battle_218690,Battle of Tolbiac,verified_core,,1,1
battle_78696695,First Franco-Visigothic war (496–498),verified_core,,1,1
battle_59269796,Franco-Visigothic Wars,verified_core,,1,1
battle_3009581,Battle of Ephesus (498 BC),verified_core,,1,1
battle_78512718,First Battle of Eran,verified_core,,1,1
battle_38981846,Latin War (498–493 BC),verified_core,,1,1
battle_9606125,Siege of Sardis (498 BC),verified_core,,1,1
battle_327628,Greco-Persian Wars,verified_core,,1,1
battle_298695,Ionian Revolt,verified_core,,1,1
battle_8791492,Siege of Naxos (499 BC),verified_core,,1,1
battle_60422,Battle of Badon,verified_core,,1,1
battle_17114165,Anastasian War,verified_core,,1,1
battle_51947765,Battle of Pometia,verified_core,,1,1
battle_39614775,Siege of Amida (502–503),verified_core,,1,1
battle_39614705,Siege of Theodosiopolis,verified_core,,1,1
battle_58337122,Battle of Horreum Margi,verified_core,,1,1
battle_3158293,Battle of Boju,verified_core,,1,1
battle_424301,Battle of Vouillé,verified_core,,1,1
battle_80835110,Battle of Zhongli,verified_core,,1,1
battle_78752588,Franco-Gothic War (507–511),verified_core,,1,1
battle_23423768,Battle of Silva Arsia,verified_core,,1,1
battle_78589588,Second Battle of Eran,verified_core,,1,1
battle_78213031,Battle of Barcelona (512),verified_core,,1,1
battle_47181089,Scythian campaign of Darius I,verified_core,,1,1
battle_76832610,Aulikara−Hunnic War,verified_core,,1,1
battle_5741015,Battle of Vézeronce,verified_core,,1,1
battle_15892477,Battle of Pelusium,verified_core,,1,1
battle_5196520,Iberian War,verified_core,,1,1
battle_28988685,Iwai Rebellion,verified_core,,1,1
battle_66711939,Battle of Sondani,verified_core,,1,1
battle_54966297,Battle of Thannuris,verified_core,,1,1
battle_390088,Battle of Dara,verified_core,,1,1
battle_28800308,Battle of Satala (530),verified_core,,1,1
battle_238907,Battle of Callinicum,verified_core,,1,1
battle_35561084,Battle of the Unstrut River (531),verified_core,,1,1
battle_59302577,Siege of Martyropolis (531),verified_core,,1,1
battle_35561083,Battle of Autun (532),verified_core,,1,1
battle_44477,Battle of Ad Decimum,verified_core,,1,1
battle_165586,Battle of Tricamarum,verified_core,,1,1
battle_70132153,Byzantine–Moorish wars,verified_core,,1,1
battle_11523787,Vandalic War,verified_core,,1,1
battle_69703947,Battle of Bourgaon,verified_core,,1,1
battle_2487220,Gothic War (535–554),verified_core,,1,1
battle_59003659,Siege of Panormus,verified_core,,1,1
battle_36925226,Siege of Naples (536),verified_core,,1,1
battle_19839055,Battle of Shayuan,verified_core,,1,1
battle_43519669,First Tikal–Calakmul War,verified_core,,1,1
battle_12534102,Siege of Rome (537–538),verified_core,,1,1
battle_82135987,Siege of Salona (537),verified_core,,1,1
battle_43519690,Tikal–Calakmul wars,verified_core,,1,1
battle_61592271,Siege of Ariminum (538),verified_core,,1,1
battle_62316462,Siege of Urbinus,verified_core,,1,1
battle_15840514,Battle of Opis,verified_core,,1,1
battle_61497267,Siege of Auximus,verified_core,,1,1
battle_62324503,Siege of Ravenna (539–540),verified_core,,1,1
battle_3225353,Battle of Alalia,verified_core,,1,1
battle_70729895,Magadha–Anga war,verified_core,,1,1
battle_61541111,Battle of Nisibis (541),verified_core,,1,1
battle_46976404,Battle of Treviso,verified_core,,1,1
battle_1550448,Lazic War,verified_core,,1,1
battle_60060951,Siege of Petra (541),verified_core,,1,1
battle_71468470,Siege of Sisauranon (541),verified_core,,1,1
battle_33864614,Siege of Verona,verified_core,,1,1
battle_9568492,Battle of Faventia,verified_core,,1,1
battle_33866130,Battle of Mucellium,verified_core,,1,1
battle_33866296,Siege of Naples (542–543),verified_core,,1,1
battle_59686239,Battle of Anglon,verified_core,,1,1
battle_65838870,Avanti–Magadhan War,verified_core,,1,1
battle_60831381,Siege of Edessa (544),verified_core,,1,1
battle_70131757,Battle of Thacia,verified_core,,1,1
battle_69817031,Battle of Sufetula (546 or 547),verified_core,,1,1
battle_10675891,Battle of the 300 Champions,verified_core,,1,1
battle_75643627,Battle of Marta,verified_core,,1,1
battle_745855,Battle of Pteria,verified_core,,1,1
battle_745850,Battle of Thymbra,verified_core,,1,1
battle_15838928,Siege of Sardis (547 BC),verified_core,,1,1
battle_56260369,Siege of Petra (549),verified_core,,1,1
battle_33864481,Siege of Rome (549–550),verified_core,,1,1
battle_76214016,Gauda–Gupta War,verified_core,,1,1
