display_name,canonical_wikipedia_url,battle_id,battle_name,page_type,side,page_result_raw,page_result_type,outcome_inference_method,outcome_inference_confidence
Saladin,https://en.wikipedia.org/wiki/Saladin,battle_3098435,Siege of Kerak,battle_article,side_b,Crusader victory,victory,unknown,low
Al-Adil I,https://en.wikipedia.org/wiki/Al-Adil_I,battle_3098435,Siege of Kerak,battle_article,side_b,Crusader victory,victory,unknown,low
Minamoto no Yoshinaka,https://en.wikipedia.org/wiki/Minamoto_no_Yoshinaka,battle_1256616,Battle of Awazu,battle_article,side_b,Minamoto no Yoshitsune et al. victory; Minamoto no Yoshinaka killed,victory,unknown,low
Minamoto no Yoshinaka,https://en.wikipedia.org/wiki/Minamoto_no_Yoshinaka,battle_1256590,Battle of Uji (1184),battle_article,side_b,Minamoto no Yoshitsune et al. victory,victory,unknown,low
Taira no Tomomori,https://en.wikipedia.org/wiki/Taira_no_Tomomori,battle_998058,Battle of Dan-no-ura,battle_article,side_b,Minamoto clan victory,victory,unknown,low
Ivan Asen I,https://en.wikipedia.org/wiki/Ivan_Asen_I,battle_3372879,Uprising of Asen and Peter,battle_article,side_a,Bulgarian-Vlach victory,victory,unknown,low
Isaac II Angelos,https://en.wikipedia.org/wiki/Isaac_II_Angelos,battle_3372879,Uprising of Asen and Peter,battle_article,side_b,Bulgarian-Vlach victory,victory,unknown,low
Saladin,https://en.wikipedia.org/wiki/Saladin,battle_1184312,Battle of Cresson,battle_article,side_b,Ayyubid victory,victory,unknown,low
Saladin,https://en.wikipedia.org/wiki/Saladin,battle_27605748,Siege of Tyre (1187),battle_article,side_b,Crusader victory,victory,unknown,low
Philip II of France,https://en.wikipedia.org/wiki/Philip_II_of_France,battle_347265,Siege of Acre (1189–1191),battle_article,side_a,Crusader victory,victory,unknown,low
Saladin,https://en.wikipedia.org/wiki/Saladin,battle_347265,Siege of Acre (1189–1191),battle_article,side_b,Crusader victory,victory,unknown,low
Al-Adil I,https://en.wikipedia.org/wiki/Al-Adil_I,battle_347265,Siege of Acre (1189–1191),battle_article,side_b,Crusader victory,victory,unknown,low
Saladin,https://en.wikipedia.org/wiki/Saladin,battle_250506,Battle of Arsuf,battle_article,side_b,Crusader victory,victory,unknown,low
Al-Adil I,https://en.wikipedia.org/wiki/Al-Adil_I,battle_250506,Battle of Arsuf,battle_article,side_b,Crusader victory,victory,unknown,low
Muhammad of Ghor,https://en.wikipedia.org/wiki/Muhammad_of_Ghor,battle_22370955,First Battle of Tarain,battle_article,side_a,Rajput victory,victory,unknown,low
Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,battle_22370955,First Battle of Tarain,battle_article,side_a,Rajput victory,victory,unknown,low
Saladin,https://en.wikipedia.org/wiki/Saladin,battle_2979565,Battle of Jaffa (1192),battle_article,side_b,Crusader victory,victory,unknown,low
"John, King of England",https://en.wikipedia.org/wiki/John%2C_King_of_England,battle_52808494,Loon War,war_conflict_article,side_b,Military victory for William Treaty of Bruges (diplomatic victory for Louis) Long-term political victory for William,victory,unknown,low
Henry of Flanders,https://en.wikipedia.org/wiki/Henry_of_Flanders,battle_15311970,Battle of Philippopolis (1208),battle_article,side_b,Latin victoryFine 1994 Peace treaty signed between Boril and Henry of Flanders,unknown,unknown,low
Peter II of Aragon,https://en.wikipedia.org/wiki/Peter_II_of_Aragon,battle_35909645,Siege of al-Dāmūs,battle_article,side_a,Christian victory,victory,unknown,low
"Raymond VI, Count of Toulouse",https://en.wikipedia.org/wiki/Raymond_VI%2C_Count_of_Toulouse,battle_81789864,Siege of Toulouse (1211),battle_article,side_b,Occitan victory,victory,unknown,low
Philip II of France,https://en.wikipedia.org/wiki/Philip_II_of_France,battle_19131611,War of the Succession of Champagne,war_conflict_article,side_a,"Theobald IV succeeds as count, Countess-Regent Blanche centralizes authority over local barons",unknown,unknown,low
Jalal al-Din Mangburni,https://en.wikipedia.org/wiki/Jalal_al-Din_Mangburni,battle_2953414,Battle of Garni,battle_article,side_b,Khwarazmian victory,victory,unknown,low
"Frederick II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Frederick_II%2C_Holy_Roman_Emperor,battle_716880,Battle of Cortenuova,battle_article,side_a,Imperial victory,victory,unknown,low
"Frederick II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Frederick_II%2C_Holy_Roman_Emperor,battle_3183409,Siege of Brescia (1238),battle_article,side_a,Guelph victory,victory,unknown,low
Batu Khan,https://en.wikipedia.org/wiki/Batu_Khan,battle_16567915,Battle of Grobnik Field,battle_article,side_a,Alleged Croatian victory,victory,unknown,low
Béla IV of Hungary,https://en.wikipedia.org/wiki/B%C3%A9la_IV_of_Hungary,battle_16567915,Battle of Grobnik Field,battle_article,side_b,Alleged Croatian victory,victory,unknown,low
Henry III of England,https://en.wikipedia.org/wiki/Henry_III_of_England,battle_5127307,Battle of Taillebourg,battle_article,side_b,French victory,victory,unknown,low
Batu Khan,https://en.wikipedia.org/wiki/Batu_Khan,battle_48967999,Siege of Esztergom (1242),battle_article,side_a,"City devasted, but blocked Mongols",unknown,unknown,low
"Frederick II, Holy Roman Emperor",https://en.wikipedia.org/wiki/Frederick_II%2C_Holy_Roman_Emperor,battle_3183452,Siege of Viterbo,battle_article,side_a,Guelph victory,victory,unknown,low
Béla IV of Hungary,https://en.wikipedia.org/wiki/B%C3%A9la_IV_of_Hungary,battle_3187782,Battle of Kressenbrunn,battle_article,side_b,Bohemian-led victory,victory,unknown,low
Hulegu Khan,https://en.wikipedia.org/wiki/Hulegu_Khan,battle_31641517,Siege of Aleppo (1260),battle_article,side_a,Victory,victory,unknown,low
Robert the Bruce,https://en.wikipedia.org/wiki/Robert_the_Bruce,battle_3480661,Battle of Glen Trool,battle_article,side_a,Scottish victory,victory,unknown,low
Robert the Bruce,https://en.wikipedia.org/wiki/Robert_the_Bruce,battle_3194679,Battle of Loudoun Hill,battle_article,side_a,Scottish victory,victory,unknown,low
Robert the Bruce,https://en.wikipedia.org/wiki/Robert_the_Bruce,battle_35740079,Battle of Turnberry,battle_article,side_a,Scottish victory,victory,unknown,low
Robert the Bruce,https://en.wikipedia.org/wiki/Robert_the_Bruce,battle_5690511,Battle of Inverurie (1308),battle_article,side_a,Royalist Victory,victory,unknown,low
Robert the Bruce,https://en.wikipedia.org/wiki/Robert_the_Bruce,battle_50993,Battle of Bannockburn,battle_article,side_a,Scottish victory,victory,unknown,low
Orhan Ghazi,https://en.wikipedia.org/wiki/Orhan,battle_8986955,Siege of Bursa,battle_article,side_a,Victory,victory,unknown,low
John of Bohemia,https://en.wikipedia.org/wiki/John_of_Bohemia,battle_3190276,Battle of Mühldorf,battle_article,side_a,Bavarian victory Capture of Frederick of Habsburg,victory,unknown,low
Robert the Bruce,https://en.wikipedia.org/wiki/Robert_the_Bruce,battle_5619220,Battle of Old Byland,battle_article,side_a,Scottish victory,victory,unknown,low
Nitta Yoshisada,https://en.wikipedia.org/wiki/Nitta_Yoshisada,battle_19239173,Battle of Kotesashi,battle_article,side_b,Imperial victory,victory,unknown,low
Nitta Yoshisada,https://en.wikipedia.org/wiki/Nitta_Yoshisada,battle_19230085,Battle of Kumegawa,battle_article,side_b,Imperial victory,victory,unknown,low
Nitta Yoshisada,https://en.wikipedia.org/wiki/Nitta_Yoshisada,battle_3789881,Siege of Kamakura (1333),battle_article,side_a,Imperial victory,victory,unknown,low
Philip VI of France,https://en.wikipedia.org/wiki/Philip_VI_of_France,battle_19038039,Hundred Years' War,war_conflict_article,side_a,French victory,victory,unknown,low
"Charles, Duke of Brittany",https://en.wikipedia.org/wiki/Charles%2C_Duke_of_Brittany,battle_19038039,Hundred Years' War,war_conflict_article,side_a,French victory,victory,unknown,low
"Charles, Duke of Brittany",https://en.wikipedia.org/wiki/Charles%2C_Duke_of_Brittany,battle_640282,War of the Breton Succession,war_conflict_article,side_b,Treaty of Guérande,unknown,unknown,low
"Charles, Duke of Brittany",https://en.wikipedia.org/wiki/Charles%2C_Duke_of_Brittany,battle_47507731,Sieges of Vannes (1342),battle_article,side_b,Intervention of Pope Clement VI Truce of Malestroit Presentation of the city to the papal legates,unknown,unknown,low
"Charles, Duke of Brittany",https://en.wikipedia.org/wiki/Charles%2C_Duke_of_Brittany,battle_47479902,Battle of Cadoret,battle_article,side_b,Charles of Blois retreat,unknown,unknown,low
Peter of Castile,https://en.wikipedia.org/wiki/Peter_of_Castile,battle_11964237,War of the Two Pedros,war_conflict_article,side_a,Trastamarian victory Overthrow of Peter of Castile Accession of Henry II of Castile,victory,unknown,low
Henry II of Castile,https://en.wikipedia.org/wiki/Henry_II_of_Castile,battle_11964237,War of the Two Pedros,war_conflict_article,side_b,Trastamarian victory Overthrow of Peter of Castile Accession of Henry II of Castile,victory,unknown,low
Henry II of Castile,https://en.wikipedia.org/wiki/Henry_II_of_Castile,battle_31170942,Battle of Araviana,battle_article,side_b,Victory of Henry of Trastamara and the Crown of Aragon,victory,unknown,low
Peter of Castile,https://en.wikipedia.org/wiki/Peter_of_Castile,battle_31111513,Battle of Barcelona (1359),battle_article,side_a,Aragonese victory,victory,unknown,low
Henry II of Castile,https://en.wikipedia.org/wiki/Henry_II_of_Castile,battle_81204047,First Fernandine War,war_conflict_article,side_b,Treaty of Alcoutim Treaty of Tui (1372),unknown,unknown,low
Bertrand du Guesclin,https://en.wikipedia.org/wiki/Bertrand_du_Guesclin,battle_81204047,First Fernandine War,war_conflict_article,side_b,Treaty of Alcoutim Treaty of Tui (1372),unknown,unknown,low
Henry II of Castile,https://en.wikipedia.org/wiki/Henry_II_of_Castile,battle_38584024,Siege of Algeciras (1369),battle_article,side_b,Granadan victory,victory,unknown,low
Władysław II Jagiełło,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_II_Jagie%C5%82%C5%82o,battle_33752454,Battle of Kulikovo,battle_article,side_b,Russian victoryBorrero 2009,unknown,unknown,low
Lala Shahin Pasha,https://en.wikipedia.org/wiki/Lala_Shahin_Pasha,battle_32681313,Siege of Sofia,battle_article,side_b,Bulgarian victory – 1st siege Ottoman victory – 2nd siege,victory,unknown,low
Tokhtamysh,https://en.wikipedia.org/wiki/Tokhtamysh,battle_14515536,Siege of Moscow (1382),battle_article,side_a,Mongol victoryHalperin 1987Shaikhutdinov 2021Crummey 2014,unknown,unknown,low
John of Gaunt,https://en.wikipedia.org/wiki/John_of_Gaunt,battle_64537554,Siege of Brest (1386),battle_article,side_b,English relieved Brest,unknown,unknown,low
Lala Shahin Pasha,https://en.wikipedia.org/wiki/Lala_Shahin_Pasha,battle_14386827,Battle of Bileća,battle_article,side_b,Bosnian victory,victory,unknown,low
Vytautas the Great,https://en.wikipedia.org/wiki/Vytautas_the_Great,battle_21101715,Samogitian uprisings,battle_article,side_a,First uprising subdued Second uprising grew into the Polish–Lithuanian–Teutonic War,unknown,unknown,low
Bayezid I,https://en.wikipedia.org/wiki/Bayezid_I,battle_349872,Battle of Ankara,battle_article,side_b,Timurid victory,victory,unknown,low
Mehmed I,https://en.wikipedia.org/wiki/Mehmed_I,battle_349872,Battle of Ankara,battle_article,side_b,Timurid victory,victory,unknown,low
Stefan Lazarević,https://en.wikipedia.org/wiki/Stefan_Lazarevi%C4%87,battle_349872,Battle of Ankara,battle_article,side_b,Timurid victory,victory,unknown,low
Đurađ Branković,https://en.wikipedia.org/wiki/%C4%90ura%C4%91_Brankovi%C4%87,battle_349872,Battle of Ankara,battle_article,side_b,Timurid victory,victory,unknown,low
Jean II Le Maingre,https://en.wikipedia.org/wiki/Jean_II_Le_Maingre,battle_53533651,Battle of Modon (1403),battle_article,side_b,Venetian victory,victory,unknown,low
Mehmed I,https://en.wikipedia.org/wiki/Mehmed_I,battle_53715183,Battle of Ulubad,battle_article,side_a,Victory for Mehmed Çelebi,victory,unknown,low
Stefan Lazarević,https://en.wikipedia.org/wiki/Stefan_Lazarevi%C4%87,battle_29352301,Battle of Kosmidion,battle_article,side_b,Victory for Süleyman Çelebi,victory,unknown,low
Władysław II Jagiełło,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_II_Jagie%C5%82%C5%82o,battle_9408392,Hunger War,war_conflict_article,side_a,Mediation at the Council of Constance,unknown,unknown,low
Vytautas the Great,https://en.wikipedia.org/wiki/Vytautas_the_Great,battle_9408392,Hunger War,war_conflict_article,side_a,Mediation at the Council of Constance,unknown,unknown,low
Jan Žižka,https://en.wikipedia.org/wiki/Jan_%C5%BDi%C5%BEka,battle_6042529,Battle of Nekmíř,battle_article,side_a,Hussite victory,victory,unknown,low
Jan Žižka,https://en.wikipedia.org/wiki/Jan_%C5%BDi%C5%BEka,battle_3559375,Battle of Sudoměř,battle_article,side_b,Hussite victory,victory,unknown,low
Jan Žižka,https://en.wikipedia.org/wiki/Jan_%C5%BDi%C5%BEka,battle_3559521,Battle of Hořice,battle_article,side_a,Decisive Hussite victory,decisive_victory,unknown,low
Joan of Arc,https://en.wikipedia.org/wiki/Joan_of_Arc,battle_21780986,Siege of La Charité,battle_article,side_a,"Impasse, the city delivered to Charles VII against a huge ransom",unknown,unknown,low
"Arthur III, Duke of Brittany",https://en.wikipedia.org/wiki/Arthur_III%2C_Duke_of_Brittany,battle_56344409,Siege of Pouancé (1432),battle_article,side_a,Peace agreement,unknown,unknown,low
John Fastolf,https://en.wikipedia.org/wiki/John_Fastolf,battle_56344409,Siege of Pouancé (1432),battle_article,side_a,Peace agreement,unknown,unknown,low
"John II, Duke of Alençon",https://en.wikipedia.org/wiki/John_II%2C_Duke_of_Alen%C3%A7on,battle_56344409,Siege of Pouancé (1432),battle_article,side_b,Peace agreement,unknown,unknown,low
Prokop the Great,https://en.wikipedia.org/wiki/Prokop_the_Great,battle_50792012,Siege of Plzeň (1433–1434),battle_article,side_a,Catholic victory,victory,unknown,low
Jan Čapek of Sány,https://en.wikipedia.org/wiki/Jan_%C4%8Capek_of_S%C3%A1ny,battle_50792012,Siege of Plzeň (1433–1434),battle_article,side_a,Catholic victory,victory,unknown,low
Prokop the Great,https://en.wikipedia.org/wiki/Prokop_the_Great,battle_159066,Battle of Lipany,battle_article,side_a,Victory of moderate Hussites and Catholics,victory,unknown,low
Jan Čapek of Sány,https://en.wikipedia.org/wiki/Jan_%C4%8Capek_of_S%C3%A1ny,battle_159066,Battle of Lipany,battle_article,side_a,Victory of moderate Hussites and Catholics,victory,unknown,low
Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,battle_5032975,Dutch–Hanseatic War,war_conflict_article,side_a,Treaty of Copenhagen: Unlimited Dutch access to Baltic grain trade Hanseatic League's loss of grain monopoly,unknown,unknown,low
Murad II,https://en.wikipedia.org/wiki/Murad_II,battle_81621642,Siege of Smederevo (1439),battle_article,side_a,Decisive Ottoman victory Fall of the Serbian Despotate,decisive_victory,unknown,low
Charles VII of France,https://en.wikipedia.org/wiki/Charles_VII_of_France,battle_1058134,Old Zurich War,war_conflict_article,side_a,"Settled by the Peace of Einsiedeln, 13 July 1450, Zurich re-admitted to the Confederation",unknown,unknown,low
John Hunyadi,https://en.wikipedia.org/wiki/John_Hunyadi,battle_19921721,Battle of the Iron Gate,battle_article,side_a,"Szentimre, 18 March: Ottoman victory Iron Gate, 22 March: Hungarian victory",victory,unknown,low
John Hunyadi,https://en.wikipedia.org/wiki/John_Hunyadi,battle_8937565,Battle of Nish (1443),battle_article,side_a,Crusader victory,victory,unknown,low
Skanderbeg,https://en.wikipedia.org/wiki/Skanderbeg,battle_8937565,Battle of Nish (1443),battle_article,side_b,Crusader victory,victory,unknown,low
John Hunyadi,https://en.wikipedia.org/wiki/John_Hunyadi,battle_45338436,Battle of Kunovica,battle_article,side_a,Christian victoryHussey 1966,unknown,unknown,low
Władysław III of Poland,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_III_of_Poland,battle_45338436,Battle of Kunovica,battle_article,side_a,Christian victoryHussey 1966,unknown,unknown,low
Đurađ Branković,https://en.wikipedia.org/wiki/%C4%90ura%C4%91_Brankovi%C4%87,battle_45338436,Battle of Kunovica,battle_article,side_a,Christian victoryHussey 1966,unknown,unknown,low
Julian Cesarini,https://en.wikipedia.org/wiki/Julian_Cesarini,battle_45338436,Battle of Kunovica,battle_article,side_a,Christian victoryHussey 1966,unknown,unknown,low
Murad II,https://en.wikipedia.org/wiki/Murad_II,battle_797175,Battle of Kosovo (1448),battle_article,side_a,Ottoman victory,victory,unknown,low
Mehmed II,https://en.wikipedia.org/wiki/Mehmed_II,battle_797175,Battle of Kosovo (1448),battle_article,side_a,Ottoman victory,victory,unknown,low
John Hunyadi,https://en.wikipedia.org/wiki/John_Hunyadi,battle_797175,Battle of Kosovo (1448),battle_article,side_b,Ottoman victory,victory,unknown,low
Afonso V of Portugal,https://en.wikipedia.org/wiki/Afonso_V_of_Portugal,battle_308540,Battle of Alfarrobeira,battle_article,side_a,Rebellion suppressed; Supremacy of the main line of the House of Aviz preserved,unknown,unknown,low
Skanderbeg,https://en.wikipedia.org/wiki/Skanderbeg,battle_27003579,Battle of Polog,battle_article,side_a,Albanian victory,victory,unknown,low
Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,battle_102674,Fall of Constantinople,battle_article,side_a,Ottoman victory,victory,unknown,low
Henry VII of England,https://en.wikipedia.org/wiki/Henry_VII_of_England,battle_30275656,Wars of the Roses,war_conflict_article,side_a,Victory,victory,unknown,low
