analytic_commander_id,display_name,rank_hierarchical_trust_v2,score_hierarchical_trust_v2,rank_high_level_capped,score_high_level_capped,broad_page_contribution_share,battle_siege_page_contribution_share,rank_eligibility_filtered,exclude_from_headline_ranking,rank_role_weighted,score_role_weighted,rank_change_vs_hierarchical_trust_v2,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,role_adjustment_factor,mean_role_confidence,confidence_adjusted_tier,confidence_category,rank_band_width_80,recommended_interpretation,best_rank_pass4_models,worst_rank_pass4_models,rank_range_pass4_models
acmd_ad691790bfae,Ferdinand Foch,75,76.3045923149016,65,76.3045923149016,0.0,1.0,75.0,False,56,55.35054117162423,-19,principal_field_commander,1.0,0.0,0.0,0.805479693895198,0.6022727272727273,"Tier C, high-ranking but confidence-limited",very_wide,121.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,56.0,75.0,19.0
acmd_7fb0d9d2735e,Ivan Konev,76,75.9597000937207,66,75.9597000937207,0.262919,0.737081,76.0,False,42,56.61699071015827,-34,principal_field_commander,1.0,0.0,0.0,0.8365868793841468,0.5637931034482759,"Tier C, high-ranking but confidence-limited",very_wide,186.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,42.0,76.0,34.0
acmd_8859ec6c1865,Babur,77,75.88940955951267,67,75.88940955951267,0.0,1.0,77.0,False,54,55.48309805364101,-23,principal_field_commander,1.0,0.0,0.0,0.8165915493454962,0.58125,"Tier C, high-ranking but confidence-limited",very_wide,333.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,54.0,77.0,23.0
acmd_a318dc1eb6ce,Michel Ney,78,75.65979381443299,68,75.65979381443299,0.014492,0.985508,78.0,False,67,54.24551440922143,-11,principal_field_commander,0.9837132304260632,0.0033855985834769023,0.0,0.7971104513245127,0.5978260869565217,"Tier C, high-ranking but confidence-limited",very_wide,124.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,67.0,78.0,11.0
acmd_6708954ecbb0,Jan Karol Chodkiewicz,79,75.50609184629803,69,75.50609184629803,0.0,1.0,79.0,False,37,57.762160262418,-42,principal_field_commander,1.0,0.0,0.0,0.85,0.6,"Tier C, high-ranking but confidence-limited",very_wide,206.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,37.0,79.0,42.0
acmd_92915a68e51e,Jassa Singh Ahluwalia,80,75.39737582005624,70,75.39737582005624,0.0,1.0,80.0,False,162,45.801655454467024,82,wing_or_corps_commander,0.9835282666239635,0.01647173337603643,0.0,0.6822558958138077,0.5615384615384615,"Tier C, high-ranking but confidence-limited",very_wide,297.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,70.0,162.0,92.0
acmd_88665d708ff0,Bertrand du Guesclin,81,75.2427366447985,71,75.2427366447985,0.018474,0.981526,81.0,False,60,55.08447806334586,-21,principal_field_commander,0.9714319667962947,0.010284498535412967,0.0,0.8191220202350193,0.5750000000000001,"Tier C, high-ranking but confidence-limited",very_wide,341.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,60.0,81.0,21.0
acmd_d1625dd6e2c5,Joseph Stalin,82,75.19868791002811,179,64.95136270852858,0.481762,0.518238,82.0,False,156,46.4743810641044,74,coalition_commander,0.5952110795239182,0.15176903496169178,0.0,0.7074760776183409,0.4942307692307692,"Tier C, high-ranking but confidence-limited",very_wide,263.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,82.0,179.0,97.0
acmd_94064b179f40,Suleiman the Magnificent,83,74.97000937207123,72,74.97000937207123,0.0,1.0,83.0,False,69,53.961546332954015,-14,principal_field_commander,1.0,0.0,0.0,0.8142910273554663,0.5357142857142857,"Tier C, high-ranking but confidence-limited",wide,93.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,69.0,83.0,14.0
acmd_b35177a2a7fb,Murad II,84,74.89784442361763,73,74.89784442361763,0.032704,0.967296,84.0,False,63,54.98297892186778,-21,principal_field_commander,0.9688400263975502,0.0311599736024498,0.0,0.8170922217494688,0.59375,"Tier C, high-ranking but confidence-limited",very_wide,156.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,63.0,84.0,21.0
acmd_e98a8506dc92,Ivan Bagramyan,85,74.87535145267104,789,35.785176719775066,0.713242,0.286758,85.0,False,28,59.26838584615074,-57,overall_commander,0.9354995757807099,0.0,0.0,0.8993505065282814,0.5205882352941176,"Tier C, high-ranking but confidence-limited",very_wide,216.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,28.0,789.0,761.0
acmd_47cd11aab7f1,Gustavus Adolphus,86,74.7572633552015,74,74.7572633552015,0.0,1.0,86.0,False,74,53.23267461577856,-12,principal_field_commander,0.9735832468876536,0.026416753112346373,0.0,0.797190283948396,0.5729166666666666,"Tier C, high-ranking but confidence-limited",very_wide,228.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,74.0,86.0,12.0
acmd_64e8acafffef,Carl Gustaf Wrangel,87,74.70384254920339,75,74.70384254920339,0.028302,0.971698,87.0,False,66,54.46287928352009,-21,principal_field_commander,0.9736549353123741,0.0,0.0,0.818391663880113,0.5633333333333332,"Tier C, high-ranking but confidence-limited",very_wide,428.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,66.0,87.0,21.0
acmd_dc8ad03ef21e,Michiel de Ruyter,88,74.53889409559511,76,74.53889409559511,0.045935,0.954065,88.0,False,118,49.112790009961074,30,principal_field_commander,0.915358790179808,0.08464120982019199,0.0,0.7417945451862368,0.5529411764705883,"Tier C, high-ranking but confidence-limited",very_wide,223.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,76.0,118.0,42.0
acmd_fc2e14f0b93d,Prince Rupert of the Rhine,89,74.41049671977505,77,74.41049671977505,0.016956,0.983044,89.0,False,57,55.33152757271529,-32,principal_field_commander,0.9598271639834207,0.026199675662986536,0.0,0.8254016125825514,0.6035714285714286,"Tier C, high-ranking but confidence-limited",very_wide,154.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,57.0,89.0,32.0
acmd_e2d4eedc368b,Yamagata Aritomo,90,74.39727272727274,78,74.39727272727274,0.077601,0.922399,90.0,False,117,49.23008271490165,27,principal_field_commander,0.9122676098961481,0.02115226858201412,0.0,0.7455987793859805,0.55,"Tier C, high-ranking but confidence-limited",very_wide,448.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,78.0,117.0,39.0
acmd_021fcaeb00e7,Ambrogio Spinola,91,74.18650421743205,79,74.18650421743205,0.0,1.0,91.0,False,55,55.358069866248684,-36,principal_field_commander,0.9701824403008912,0.02981755969910883,0.0,0.836582098135401,0.5678571428571428,"Tier C, high-ranking but confidence-limited",very_wide,390.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,55.0,91.0,36.0
acmd_0a61bdf63c60,Laurent de Gouvion Saint-Cyr,92,73.98031865042175,80,73.98031865042175,0.0,1.0,92.0,False,85,51.86591848724611,-7,principal_field_commander,0.9874209074581319,0.01257909254186801,0.0,0.7800064788316635,0.5952380952380952,"Tier C, high-ranking but confidence-limited",very_wide,149.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,80.0,92.0,12.0
acmd_71b395590bf1,Zubayr ibn al-Awwam,93,73.69353327085287,81,73.69353327085287,0.053892,0.946108,93.0,False,164,45.66728372478519,71,wing_or_corps_commander,0.9516871802899157,0.0,0.0,0.69468643185532,0.5681818181818182,"Tier C, high-ranking but confidence-limited",very_wide,485.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,81.0,164.0,83.0
acmd_8d5eefbeaa73,Guru Gobind Singh,94,73.630740393627,83,73.630740393627,0.0,1.0,94.0,False,65,54.69692064508556,-29,principal_field_commander,1.0,0.0,0.0,0.818290578581669,0.63125,"Tier C, high-ranking but confidence-limited",very_wide,144.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,65.0,94.0,29.0
acmd_2bff122dc563,Date Masamune,95,73.61818181818182,84,73.61818181818182,0.030708,0.969292,95.0,False,133,47.95453493942247,38,principal_field_commander,0.9710725039103278,0.0,0.0,0.7301102777610311,0.5687500000000001,"Tier C, high-ranking but confidence-limited",very_wide,399.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,84.0,133.0,49.0
acmd_eb09136d57ea,Lennart Torstensson,96,73.61105904404874,85,73.61105904404874,0.03336,0.96664,96.0,False,114,49.65942172547309,18,principal_field_commander,0.9575445637740058,0.013362015973824332,0.0,0.7536023608203254,0.5807692307692308,"Tier C, high-ranking but confidence-limited",very_wide,356.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,85.0,114.0,29.0
acmd_648481c38482,Honda Tadakatsu,97,73.56513589503281,86,73.56513589503281,0.043681,0.956319,97.0,False,341,37.68408331725656,244,wing_or_corps_commander,0.9628285588185755,0.0,0.0,0.5779283288608571,0.5454545454545454,"Tier C, high-ranking but confidence-limited",very_wide,344.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,86.0,341.0,255.0
acmd_c44af5203737,François Joseph Lefebvre,98,73.4461105904405,87,73.4461105904405,0.017036,0.982964,98.0,False,175,45.161606493236995,77,wing_or_corps_commander,0.9712533315650042,0.012533835147666053,0.0,0.6921888852872085,0.5533333333333333,"Tier C, high-ranking but confidence-limited",very_wide,270.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,87.0,175.0,88.0
acmd_e07beaf4ee37,"Louis, Grand Condé",99,73.43205248359888,88,73.43205248359888,0.0,1.0,99.0,False,90,51.53722040664517,-9,principal_field_commander,0.9763390775142636,0.023660922485736292,0.0,0.7852704763425928,0.5750000000000001,"Tier C, high-ranking but confidence-limited",very_wide,240.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,88.0,99.0,11.0
acmd_6204155930c2,Skanderbeg,100,73.26897844423618,89,73.26897844423618,0.044244,0.955756,100.0,False,79,52.66563374535789,-21,principal_field_commander,0.9543333716063171,0.045666628393682865,0.0,0.8013148802614136,0.5880952380952381,"Tier C, high-ranking but confidence-limited",very_wide,297.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,79.0,100.0,21.0
acmd_353a09d4623c,Georg von Küchler,101,73.21836925960638,112,70.45266739144019,0.422664,0.577336,101.0,False,253,40.325848973562806,152,principal_field_commander,0.5660965675768679,0.4339034324231321,0.0,0.6352757244585121,0.46785714285714286,"Tier D, page-type-sensitive performer",very_wide,284.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,101.0,253.0,152.0
acmd_34096ff014b8,Joachim Murat,102,73.18650421743203,90,73.18650421743203,0.016433,0.983567,102.0,False,103,50.4853024038829,1,principal_field_commander,0.9729764768646841,0.027023523135315846,0.0,0.7758927006525878,0.55625,"Tier E, confidence-limited ranked commander",very_wide,139.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,90.0,103.0,13.0
acmd_1154427f8715,Robert Clive,103,73.14058106841613,91,73.14058106841613,0.021407,0.978593,103.0,False,61,55.06093071724757,-42,principal_field_commander,0.9802845145453721,0.019715485454627868,0.0,0.8411280315454175,0.58,"Tier D, category-specific confidence tier",very_wide,496.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,61.0,103.0,42.0
acmd_8efa327f7649,Konishi Yukinaga,104,73.12371134020619,92,73.12371134020619,0.0,1.0,104.0,False,111,49.759231858873434,7,principal_field_commander,1.0,0.0,0.0,0.7610215692975942,0.5766666666666667,"Tier D, category-specific confidence tier",very_wide,215.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,92.0,111.0,19.0
acmd_16bb0374c6df,Tommy Franks,105,72.54901593252109,287,57.560631070915335,0.523958,0.476042,105.0,False,368,36.4666660524894,263,unclear_role,0.4294094113780449,0.4072252462898289,0.0,0.5862797472384295,0.4294117647058823,"Tier D, page-type-sensitive performer",very_wide,363.2,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,105.0,368.0,263.0
acmd_cad827cf336f,Matvei Platov,106,72.5323336457357,93,72.5323336457357,0.0,1.0,106.0,False,102,50.74734759135874,-4,principal_field_commander,1.0,0.0,0.0,0.7773904262280881,0.6000000000000001,"Tier D, category-specific confidence tier",very_wide,282.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,93.0,106.0,13.0
acmd_44893c871e25,Omar Bradley,107,72.38238050609185,309,56.55259516401126,0.531218,0.468782,107.0,False,279,39.5125026270969,172,unclear_role,0.48566356628798757,0.34831274012765906,0.0,0.6268543316915376,0.48333333333333334,"Tier D, page-type-sensitive performer",very_wide,244.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,107.0,309.0,202.0
acmd_484d8d85e890,"Archduke Charles, Duke of Teschen",108,72.34301780693532,94,72.34301780693532,0.007267,0.992733,108.0,False,83,52.16253146058412,-25,principal_field_commander,0.9891067651967875,0.01089323480321241,0.0,0.8042418861474956,0.5862068965517241,"Tier E, confidence-limited ranked commander",very_wide,143.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,83.0,108.0,25.0
acmd_0018bd671dde,Abu Bakr,109,72.0834114339269,95,72.0834114339269,0.051006,0.948994,109.0,False,218,42.28915774538197,109,wing_or_corps_commander,0.9516374054545821,0.04836259454541786,0.0,0.6647815986683981,0.53,"Tier D, category-specific confidence tier",very_wide,462.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,95.0,218.0,123.0
acmd_c82dd758d242,Auguste de Marmont,110,72.0543580131209,96,72.0543580131209,0.017942,0.982058,110.0,False,138,47.6622571470245,28,principal_field_commander,0.9760751649319325,0.02392483506806757,0.0,0.7449058527956369,0.552,"Tier E, confidence-limited ranked commander",very_wide,171.3,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,96.0,138.0,42.0
acmd_f05081b72260,Aleksey Yermolov,111,72.05248359887537,97,72.05248359887537,0.030969,0.969031,111.0,False,153,46.61524890435619,42,principal_field_commander,0.9725576173457544,0.0274423826542456,0.0,0.7355645045541338,0.5181818181818182,"Tier E, confidence-limited ranked commander",very_wide,539.4,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,97.0,153.0,56.0
acmd_08fc27fff373,Prince Eugene of Savoy,112,71.90627928772258,98,71.90627928772258,0.010568,0.989432,112.0,False,129,48.316718936298415,17,principal_field_commander,0.9746365756317109,0.025363424368289013,0.0,0.760328361613599,0.535,"Tier E, confidence-limited ranked commander",very_wide,147.1,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,98.0,129.0,31.0
acmd_665bf609393d,Jean-Baptiste Bessières,113,71.79662605435803,99,71.79662605435803,0.051831,0.948169,113.0,False,243,40.60798420863005,130,wing_or_corps_commander,0.9378285975634709,0.062171402436529084,0.0,0.6449422586003178,0.5078947368421053,"Tier E, confidence-limited ranked commander",very_wide,212.6,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,99.0,243.0,144.0
acmd_7be260f9e007,Maurice de Saxe,114,71.59044048734772,100,71.59044048734772,0.0,1.0,114.0,False,96,51.11067671870028,-18,principal_field_commander,0.9901085817718458,0.009891418228154208,0.0,0.8003309498971972,0.5681818181818182,"Tier D, category-specific confidence tier",very_wide,318.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,96.0,114.0,18.0
acmd_4aa5d3050d5a,Stanisław Koniecpolski,115,71.51358950328023,101,71.51358950328023,0.0,1.0,115.0,False,78,52.71768200803628,-37,principal_field_commander,1.0,0.0,0.0,0.8264570016170901,0.5678571428571428,"Tier D, category-specific confidence tier",very_wide,370.0,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,78.0,115.0,37.0
acmd_aad7c47220e1,Jebe,116,71.35051546391753,102,71.35051546391753,0.062713,0.937287,116.0,False,145,47.15863804820384,29,principal_field_commander,0.9372871972574685,0.06271280274253165,0.0,0.7517837351683867,0.5166666666666667,"Tier E, confidence-limited ranked commander",very_wide,353.8,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,102.0,145.0,43.0
acmd_7bd6363d7160,Cardinal-Infante Ferdinand of Austria,117,71.34301780693535,103,71.34301780693535,0.0,1.0,117.0,False,89,51.59006785393986,-28,principal_field_commander,0.9882014963289348,0.011798503671065086,0.0,0.82056973153887,0.525,"Tier D, category-specific confidence tier",very_wide,409.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,89.0,117.0,28.0
acmd_b9d82739fa24,Nikolay Kamensky,118,71.32052483598876,104,71.32052483598876,0.020803,0.979197,118.0,False,92,51.508463145817416,-26,principal_field_commander,0.9810935594975866,0.018906440502413448,0.0,0.8080681824617993,0.5750000000000001,"Tier E, confidence-limited ranked commander",very_wide,358.9,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,92.0,118.0,26.0
acmd_68b351fa3ab7,Stepa Stepanović,119,71.20243673851922,105,71.20243673851922,0.381351,0.618649,119.0,False,359,36.868230675202746,240,unclear_role,0.6052204503992229,0.333411102780048,0.0,0.5965589287170119,0.471875,"Tier E, confidence-limited ranked commander",very_wide,344.5,Wide uncertainty: use tier and sensitivity context rather than exact adjacent rank.,105.0,359.0,254.0
