"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"9982","Russian invasion of East Prussia (1914)","battle_10459615","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Russian invasion of East Prussia (1914)","10459615","full_parse_fallback",""
"10004","War treason","battle_44311338","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","War treason","44311338","wikitext_batch",""
"10009","1915 Kachin Hills uprising","battle_74682413","needs_review","30","1","25","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1915 Kachin Hills uprising","74682413","full_parse_fallback",""
"10011","1915 uprising in Karbala","battle_62386372","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1915 uprising in Karbala","62386372","full_parse_fallback",""
"10012","Action of 10 May 1915","battle_50670142","needs_review","26","1","21","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Action of 10 May 1915","50670142","full_parse_fallback",""
"10013","Action off Noordhinder Bank","battle_23977780","needs_review","35","0","25","10","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Action off Noordhinder Bank","23977780","wikitext_batch",""
"10015","Battle for Height 958","battle_77103692","needs_review","16","1","10","5","invalid_result_type","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle for Height 958","77103692","wikitext_batch",""
"10077","Carpathian Campaign","battle_56791569","needs_review","23","0","15","8","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Carpathian Campaign","56791569","wikitext_batch",""
"10079","Defence of Iwardo","battle_64427802","needs_review","19","0","14","5","","date_raw|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Defence of Iwardo","64427802","wikitext_batch",""
"10080","Defense of Azakh","battle_65573360","needs_review","35","1","26","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Defense of Azakh","65573360","full_parse_fallback",""
"10107","Rovno offensive","battle_13794411","needs_review","20","0","15","5","","result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Rovno offensive","13794411","wikitext_batch",""
"10116","Second Battle of the Isonzo","battle_4211525","needs_review","1","1","0","0","invalid_result_type","","","Second Battle of the Isonzo","4211525","wikitext_batch",""
"10122","Shabin-Karahisar uprising","battle_8232764","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Shabin-Karahisar uprising","8232764","full_parse_fallback",""
"10133","1916 Cochinchina uprising","battle_15997199","needs_review","11","1","6","4","rejected_candidate","location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1916 Cochinchina uprising","15997199","full_parse_fallback",""
"10134","1916 uprising in Hilla","battle_62394642","needs_review","27","1","22","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1916 uprising in Hilla","62394642","full_parse_fallback",""
"10192","Battle of Mount Csindrel","battle_63329245","needs_review","13","2","6","5","invalid_result_type|missing_commanders","location_raw|location_normalized|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Mount Csindrel","63329245","wikitext_batch",""
"10195","Battle of Nagyszeben (1916)","battle_65004641","needs_review","8","4","0","4","battle_id_source_title_mismatch|invalid_result_type|missing_commanders|suspicious_commander_count","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Nagyszeben (1916)","65004641","wikitext_batch",""
"10226","Brusilov offensive","battle_342327","needs_review","25","0","20","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Brusilov offensive","342327","wikitext_batch",""
"10232","Erzurum offensive","battle_1698728","needs_review","23","0","18","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Erzurum offensive","1698728","wikitext_batch",""
"10246","Montenegrin campaign","battle_41682753","needs_review","21","0","15","6","","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Montenegrin campaign","41682753","wikitext_batch",""
"10249","Northern front of the Battle of Transylvania","battle_61923040","needs_review","6","2","0","4","invalid_result_type|missing_commanders","","page_type_confidence|classification_notes|acceptance_reason|categories","Northern front of the Battle of Transylvania","61923040","wikitext_batch",""
"10260","Seventh Battle of the Isonzo","battle_14010383","needs_review","4","1","2","1","invalid_result_type","latitude|longitude","categories","Seventh Battle of the Isonzo","14010383","wikitext_batch",""
"10319","Battle of the Strait of Otranto (1917)","battle_21046702","needs_review","4","2","2","0","battle_id_source_title_mismatch|invalid_result_type","latitude|longitude","","Battle of the Strait of Otranto (1917)","21046702","wikitext_batch",""
"10324","Eleventh Battle of the Isonzo","battle_4845471","needs_review","1","1","0","0","invalid_result_type","","","Eleventh Battle of the Isonzo","4845471","wikitext_batch",""
"10353","Southern Front of the Russian Civil War","battle_7140653","needs_review","33","1","26","6","missing_field","date_raw|start_date|end_date|year|century|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|belligerent_3_raw|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|strength_side_a_raw|strength_side_b_raw|strength_side_c_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Southern Front of the Russian Civil War","7140653","wikitext_batch",""
"10359","Toplica Uprising","battle_37948117","needs_review","24","1","19","4","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Toplica Uprising","37948117","full_parse_fallback",""
"10365","Al-Khurma dispute","battle_35926995","needs_review","25","1","20","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Al-Khurma dispute","35926995","full_parse_fallback",""
"10366","Anti-Hetman Uprising","battle_74833346","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Anti-Hetman Uprising","74833346","full_parse_fallback",""
"10377","Battle of Amiens (1918)","battle_891547","needs_review","26","0","21","5","","location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Amiens (1918)","891547","wikitext_batch",""
"10409","Battle of Kruty","battle_6467023","needs_review","3","1","2","0","invalid_result_type","latitude|longitude","","Battle of Kruty","6467023","wikitext_batch",""
"10440","Battle of Suldouze","battle_71207324","needs_review","20","1","14","5","missing_commanders","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Suldouze","71207324","wikitext_batch",""
"10500","November Uprising (Lviv, 1918)","battle_74833980","needs_review","16","2","10","4","battle_id_source_title_mismatch|rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","November Uprising (Lviv, 1918)","74833980","full_parse_fallback",""
"10538","1918–1920 unrest in Split","battle_31550904","needs_review","33","1","28","4","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1918–1920 unrest in Split","31550904","full_parse_fallback",""
"10578","Hryhoriv Uprising","battle_71695251","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Hryhoriv Uprising","71695251","full_parse_fallback",""
"10579","I Silesian Uprising","battle_81654356","needs_review","31","1","22","8","rejected_candidate","date_raw|start_date|end_date|year|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","I Silesian Uprising","81654356","full_parse_fallback",""
"10597","Spartacist uprising","battle_40494593","needs_review","30","1","25","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_a_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Spartacist uprising","40494593","full_parse_fallback",""
"10654","Battle of Wołodarka","battle_1380181","needs_review","1","1","0","0","invalid_result_type","","","Battle of Wołodarka","1380181","wikitext_batch",""
"10659","Dagestan uprising","battle_47622174","needs_review","29","1","18","10","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Dagestan uprising","47622174","full_parse_fallback",""
"10669","Mohammad Khiabani's uprising","battle_67546935","needs_review","15","1","10","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Mohammad Khiabani's uprising","67546935","full_parse_fallback",""
