battle_id,battle_name,year,war_name,commander_name_raw,commander_name_normalized,commander_wikipedia_url,side,belligerent,battle_result_for_commander,role_in_battle,opposing_commander_names_raw,location_normalized,strength_side_raw,strength_enemy_raw,casualties_side_raw,casualties_enemy_raw,source_url,parse_notes,identity_confidence,recovery_source,recovery_side_raw_text
battle_70772110,Battle of Tura,1849,the Hungarian Revolution of 1848,Dembiński,Henryk Dembiński,https://en.wikipedia.org/wiki/Henryk_Dembi%C5%84ski,side_a,Hungary 20px Polish Legion,unknown,,,around and in Tura Kingdom of Hungary,"Total: 2,492 men 14 cannons","Total: 7,087 men - Tolstoy's cavalry column: 2,316 men, 16 cannons - 1. brigade of Labintsov's 5. infantry division: 4,771 men 18 cannons",Total: 80–100 dead 2 cannons,Total: 59 men,https://en.wikipedia.org/wiki/Battle_of_Tura,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Perczel Dessewffy 22px&nbsp;Lázár Mészáros Dembiński
battle_51790252,Battle of Tápióbicske,1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary 20px Polish Legion,unknown,,,"Around and in Tápióbicske, Hungary","Total: 22,419 I. corps: 10,827 III. corps: 11,592 63 cannons","2 brigades from the I. corps 16,000 (the total number of the I. corps) 12 cannons",around 130 killed,Total: 301 53 dead 186 wounded and prisoner 62 missing,https://en.wikipedia.org/wiki/Battle_of_T%C3%A1pi%C3%B3bicske,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey Klapka Damjanich 20px Józef Wysocki
battle_51790252,Battle of Tápióbicske,1849,the Hungarian Revolution of 1848,Damjanich,János Damjanich,https://en.wikipedia.org/wiki/J%C3%A1nos_Damjanich,side_a,Hungary 20px Polish Legion,unknown,,,"Around and in Tápióbicske, Hungary","Total: 22,419 I. corps: 10,827 III. corps: 11,592 63 cannons","2 brigades from the I. corps 16,000 (the total number of the I. corps) 12 cannons",around 130 killed,Total: 301 53 dead 186 wounded and prisoner 62 missing,https://en.wikipedia.org/wiki/Battle_of_T%C3%A1pi%C3%B3bicske,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey Klapka Damjanich 20px Józef Wysocki
battle_51790252,Battle of Tápióbicske,1849,the Hungarian Revolution of 1848,Jelačić,Josip Jelačić,https://en.wikipedia.org/wiki/Josip_Jela%C4%8Di%C4%87,side_b,Austria Croatia-1848.gif Kingdom of Croatia,unknown,,,"Around and in Tápióbicske, Hungary","2 brigades from the I. corps 16,000 (the total number of the I. corps) 12 cannons","Total: 22,419 I. corps: 10,827 III. corps: 11,592 63 cannons",Total: 301 53 dead 186 wounded and prisoner 62 missing,around 130 killed,https://en.wikipedia.org/wiki/Battle_of_T%C3%A1pi%C3%B3bicske,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Jelačić border|23px Daniel Rastić Austrian Empire Leopold Sternberg
battle_73685305,Battle of Vízakna,1849,the Hungarian Revolution of 1848,Bem,Józef Bem,https://en.wikipedia.org/wiki/J%C3%B3zef_Bem,side_a,Hungary,unknown,,,"Vízakna, Alsó-Fehér County, Transylvania, Kingdom of Hungary, (now Ocna Sibiului, Romania)","2,305 24 cannons","8,139 30 cannons several thousand Romanian and Saxon insurgents",Total: 701 569 dead 132 wounded 220 captured soldiers killed 15 cannons 9 ammunition wagons supply train,"Total: 232 92 dead, 140 wounded",https://en.wikipedia.org/wiki/Battle_of_V%C3%ADzakna,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Bem
battle_52012806,First Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Damjanich,János Damjanich,https://en.wikipedia.org/wiki/J%C3%A1nos_Damjanich,side_a,Hungary,unknown,,,"Komárom, Kingdom of Hungary","Total: 18,884 - I. corps: 9,465 - III. corps: 9,419 - a part of VIII. corps: 4249 62 cannons Did not participate: VII. corps: 9,043 men 45 cannons","Total: 33,487 - II. corps: 13,489 - III. corps: 12,088 - IV. (siege) corps Lederer division: 7910 108 cannons",Total: 800,Total: 671 33 dead 149 wounded 489 missing and captured 7 heavy siege cannons and mortars captured by the Hungarians,https://en.wikipedia.org/wiki/First_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey Klapka Damjanich
battle_52012806,First Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Schlik,Franz Schlik,https://en.wikipedia.org/wiki/Franz_Schlik,side_b,Austria,unknown,,,"Komárom, Kingdom of Hungary","Total: 33,487 - II. corps: 13,489 - III. corps: 12,088 - IV. (siege) corps Lederer division: 7910 108 cannons","Total: 18,884 - I. corps: 9,465 - III. corps: 9,419 - a part of VIII. corps: 4249 62 cannons Did not participate: VII. corps: 9,043 men 45 cannons",Total: 671 33 dead 149 wounded 489 missing and captured 7 heavy siege cannons and mortars captured by the Hungarians,Total: 800,https://en.wikipedia.org/wiki/First_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Simunich Schlik
battle_74663684,First Battle of Szolnok,1849,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary,unknown,,,"Szolnok, Szolnok County, Kingdom of Hungary","17,839 men 66 cannons","1,586 men 12 cannons",4 dead 3 wounded 6 missing or captured,?,https://en.wikipedia.org/wiki/First_Battle_of_Szolnok,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Perczel
battle_70924765,Fourth Battle of Komárom,1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary,unknown,,,"Komárom, Kingdom of Hungary","Total: 19,124 men, 292 cannons - II. corps: 9,564 men (8,561 infantry, 1,003 cavalry), 28 cannons - VIII. corps: 7,560 men, 20 cannons - Sappers: 800 men - The artillery of the fortress: 1,200 men, 244 cannons","Total: 13,841 men, 62 cannons - Pott brigade: 3,239 men, 6 cannons - Colloredo division: 10,602 men, 56 cannons","Total: 224 men -30 July: 3 dead, 11 wounded -3 August: 80 dead, 130 wounded","Total: 799 (1,000)/ 2,000 men, 21 cannons -30 July: 22 dead, 32 wounded, 165 missing and captured -3 August: 195 dead, 97 wounded, 507 missing and captured",https://en.wikipedia.org/wiki/Fourth_Battle_of_Kom%C3%A1rom,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Klapka
battle_70924765,Fourth Battle of Komárom,1849,the Hungarian Revolution of 1848,Csorich,Anton Csorich,https://en.wikipedia.org/wiki/Anton_Csorich,side_b,Austria,unknown,,,"Komárom, Kingdom of Hungary","Total: 13,841 men, 62 cannons - Pott brigade: 3,239 men, 6 cannons - Colloredo division: 10,602 men, 56 cannons","Total: 19,124 men, 292 cannons - II. corps: 9,564 men (8,561 infantry, 1,003 cavalry), 28 cannons - VIII. corps: 7,560 men, 20 cannons - Sappers: 800 men - The artillery of the fortress: 1,200 men, 244 cannons","Total: 799 (1,000)/ 2,000 men, 21 cannons -30 July: 22 dead, 32 wounded, 165 missing and captured -3 August: 195 dead, 97 wounded, 507 missing and captured","Total: 224 men -30 July: 3 dead, 11 wounded -3 August: 80 dead, 130 wounded",https://en.wikipedia.org/wiki/Fourth_Battle_of_Kom%C3%A1rom,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Csorich
battle_74841706,Fourth siege of Szenttamás,1849,the Hungarian Revolution of 1848,Perczel,Mór Perczel,https://en.wikipedia.org/wiki/M%C3%B3r_Perczel,side_a,Hungary,unknown,,,"Szenttamás, Bács-Bodrog County, Kingdom of Hungary (today Srbobran, Serbia)","7,000–8,000 men 30 cannons","2,000–4,000 men 9-14 cannons",22 dead 100 wounded,"2,000–4,000 men 6 cannons",https://en.wikipedia.org/wiki/Fourth_siege_of_Szenttam%C3%A1s,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Perczel
battle_73850649,Raid of Kompolt,1849,the Hungarian Revolution of 1848,Dessewffy,Arisztid Dessewffy,https://en.wikipedia.org/wiki/Arisztid_Dessewffy,side_a,Hungary,unknown,,,"Kompolt, Heves County, Kingdom of Hungary",200 + ? hussars.,220 – 240 cuirassiers,3 wounded 1 prisoner,"2, 8, 50 dead 17 wounded 30–38 prisoners 40 horses",https://en.wikipedia.org/wiki/Raid_of_Kompolt,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Dessewffy
battle_52013183,Second Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary,unknown,,,"Komárom, Kingdom of Hungary","Total: 26,884 (27,400) men (191 infantry companies, 38 cavalry companies) II Corps: 5,925 III Corps: 7,766 VII Corps: 10,661 VIII Corps: 2,444 131 (134) cannons","Total: 52,185 (58,938) men (287 infantry companies, 56 cavalry companies) I Corps: 18,523 Reserve corps: 15,549 Cavalry division: 4,259 Panyutyin division: 11,672 Other units: 2,187 234 (216) cannons Non-participants: III Corps: 12,558 men 42 cannons","Total: 1,500 killed and wounded",Total: 890 killed and wounded140 dead 588 wounded 162 missing or captured,https://en.wikipedia.org/wiki/Second_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Görgey Klapka
battle_52013183,Second Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Haynau,Julius Jacob von Haynau,https://en.wikipedia.org/wiki/Julius_Jacob_von_Haynau,side_b,Austria Russia,unknown,,,"Komárom, Kingdom of Hungary","Total: 52,185 (58,938) men (287 infantry companies, 56 cavalry companies) I Corps: 18,523 Reserve corps: 15,549 Cavalry division: 4,259 Panyutyin division: 11,672 Other units: 2,187 234 (216) cannons Non-participants: III Corps: 12,558 men 42 cannons","Total: 26,884 (27,400) men (191 infantry companies, 38 cavalry companies) II Corps: 5,925 III Corps: 7,766 VII Corps: 10,661 VIII Corps: 2,444 131 (134) cannons",Total: 890 killed and wounded140 dead 588 wounded 162 missing or captured,"Total: 1,500 killed and wounded",https://en.wikipedia.org/wiki/Second_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Schlik Wohlgemuth Panyutyin
battle_52013183,Second Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Wohlgemuth,Ludwig von Wohlgemuth,https://en.wikipedia.org/wiki/Ludwig_von_Wohlgemuth,side_b,Austria Russia,unknown,,,"Komárom, Kingdom of Hungary","Total: 52,185 (58,938) men (287 infantry companies, 56 cavalry companies) I Corps: 18,523 Reserve corps: 15,549 Cavalry division: 4,259 Panyutyin division: 11,672 Other units: 2,187 234 (216) cannons Non-participants: III Corps: 12,558 men 42 cannons","Total: 26,884 (27,400) men (191 infantry companies, 38 cavalry companies) II Corps: 5,925 III Corps: 7,766 VII Corps: 10,661 VIII Corps: 2,444 131 (134) cannons",Total: 890 killed and wounded140 dead 588 wounded 162 missing or captured,"Total: 1,500 killed and wounded",https://en.wikipedia.org/wiki/Second_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Schlik Wohlgemuth Panyutyin
battle_73696906,Second Battle of Nagyszeben,1849,the Hungarian Revolution of 1848,Bem,Józef Bem,https://en.wikipedia.org/wiki/J%C3%B3zef_Bem,side_a,Hungary,unknown,,,"Nagyszeben, Szeben County, Transylvania Kingdom of Hungary (now Sibiu, Romania)","Total: 4,674 + ? men 30–36 cannons","6,000 + ? men 29 cannons (8 field cannons 21 castle cannons) Did not participate: 8,676 men 36 cannons",Total: 40–138 men 5–40 dead 35–98 wounded,Total: 239–401 men 99–97 dead 105–150 wounded 35–154 missing and captive 17–24 cannons,https://en.wikipedia.org/wiki/Second_Battle_of_Nagyszeben,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Bem
battle_52224363,Siege of Buda (1849),1849,the Hungarian Revolution of 1848,Kmety,György Kmety,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Kmety,side_a,Hungary,unknown,,,"Buda, Kingdom of Hungary","Total: 34,277 men – I. corps: 9,465 – II. corps: 7,799 – III. corps: 9,419 – VII. corps –– 15. division: 4,883 –– 12. division: 2,711 142 cannons","4,890 men 85 cannons",368–427 dead 700–691 wounded,"710 dead 4,204 captured 248 cannons",https://en.wikipedia.org/wiki/Siege_of_Buda_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Görgey 22px&nbsp;József Nagysándor 22px&nbsp;Károly Knezić 22px&nbsp;Lajos Aulich Kmety
battle_52014124,Third Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Klapka,György Klapka,https://en.wikipedia.org/wiki/Gy%C3%B6rgy_Klapka,side_a,Hungary,unknown,,,"Komárom, Kingdom of Hungary","Total: 43,347 men - I. corps: 8,573 - II. corps: 5,925 - III. corps: 7,766 - VII. corps: 11,046 - VIII. corps: 5,702 - Other units: 4,335 180 cannons","Total: 56,787 men - I. corps: 18,224 - III. corps units: 4,923 - Reserve corps: 15,008 - Cavalry division: 4,254 - Panyutyin division: 11,672 - Other units: 2,706 242 cannons","Total: 400/500/800/1,500 men",Total: 813 men - 124 dead - 608 wounded - 81 missing and captured,https://en.wikipedia.org/wiki/Third_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Klapka Leiningen Poeltenberg
battle_52014124,Third Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Poeltenberg,Ernő Poeltenberg,https://en.wikipedia.org/wiki/Ern%C5%91_Poeltenberg,side_a,Hungary,unknown,,,"Komárom, Kingdom of Hungary","Total: 43,347 men - I. corps: 8,573 - II. corps: 5,925 - III. corps: 7,766 - VII. corps: 11,046 - VIII. corps: 5,702 - Other units: 4,335 180 cannons","Total: 56,787 men - I. corps: 18,224 - III. corps units: 4,923 - Reserve corps: 15,008 - Cavalry division: 4,254 - Panyutyin division: 11,672 - Other units: 2,706 242 cannons","Total: 400/500/800/1,500 men",Total: 813 men - 124 dead - 608 wounded - 81 missing and captured,https://en.wikipedia.org/wiki/Third_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Klapka Leiningen Poeltenberg
battle_52014124,Third Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Haynau,Julius Jacob von Haynau,https://en.wikipedia.org/wiki/Julius_Jacob_von_Haynau,side_b,Austria Russia,unknown,,,"Komárom, Kingdom of Hungary","Total: 56,787 men - I. corps: 18,224 - III. corps units: 4,923 - Reserve corps: 15,008 - Cavalry division: 4,254 - Panyutyin division: 11,672 - Other units: 2,706 242 cannons","Total: 43,347 men - I. corps: 8,573 - II. corps: 5,925 - III. corps: 7,766 - VII. corps: 11,046 - VIII. corps: 5,702 - Other units: 4,335 180 cannons",Total: 813 men - 124 dead - 608 wounded - 81 missing and captured,"Total: 400/500/800/1,500 men",https://en.wikipedia.org/wiki/Third_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Schlik Wohlgemuth Panyutyin Paskevich
battle_52014124,Third Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Schlik,Franz Schlik,https://en.wikipedia.org/wiki/Franz_Schlik,side_b,Austria Russia,unknown,,,"Komárom, Kingdom of Hungary","Total: 56,787 men - I. corps: 18,224 - III. corps units: 4,923 - Reserve corps: 15,008 - Cavalry division: 4,254 - Panyutyin division: 11,672 - Other units: 2,706 242 cannons","Total: 43,347 men - I. corps: 8,573 - II. corps: 5,925 - III. corps: 7,766 - VII. corps: 11,046 - VIII. corps: 5,702 - Other units: 4,335 180 cannons",Total: 813 men - 124 dead - 608 wounded - 81 missing and captured,"Total: 400/500/800/1,500 men",https://en.wikipedia.org/wiki/Third_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Schlik Wohlgemuth Panyutyin Paskevich
battle_52014124,Third Battle of Komárom (1849),1849,the Hungarian Revolution of 1848,Paskevich,Ivan Paskevich,https://en.wikipedia.org/wiki/Ivan_Paskevich,side_b,Austria Russia,unknown,,,"Komárom, Kingdom of Hungary","Total: 56,787 men - I. corps: 18,224 - III. corps units: 4,923 - Reserve corps: 15,008 - Cavalry division: 4,254 - Panyutyin division: 11,672 - Other units: 2,706 242 cannons","Total: 43,347 men - I. corps: 8,573 - II. corps: 5,925 - III. corps: 7,766 - VII. corps: 11,046 - VIII. corps: 5,702 - Other units: 4,335 180 cannons",Total: 813 men - 124 dead - 608 wounded - 81 missing and captured,"Total: 400/500/800/1,500 men",https://en.wikipedia.org/wiki/Third_Battle_of_Kom%C3%A1rom_%281849%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Haynau Schlik Wohlgemuth Panyutyin Paskevich
battle_52035996,Battle of Ahualulco,1858,the Reform War,Santiago Vidaurri,Santiago Vidaurri,https://en.wikipedia.org/wiki/Santiago_Vidaurri,side_a,Liberals,unknown,,,"Ahualulco, San Luis Potosí",,,"400 170 3,000Clodfelter 2016",143 201 43Clodfelter 2016,https://en.wikipedia.org/wiki/Battle_of_Ahualulco,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Santiago Vidaurri Juan Zuazua Francisco Naranjo
battle_52035996,Battle of Ahualulco,1858,the Reform War,Miguel Miramón,Miguel Miramón,https://en.wikipedia.org/wiki/Miguel_Miram%C3%B3n,side_b,Conservatives,unknown,,,"Ahualulco, San Luis Potosí",,,143 201 43Clodfelter 2016,"400 170 3,000Clodfelter 2016",https://en.wikipedia.org/wiki/Battle_of_Ahualulco,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Miguel Miramón Leonardo Márquez
battle_52035996,Battle of Ahualulco,1858,the Reform War,Leonardo Márquez,Leonardo Márquez,https://en.wikipedia.org/wiki/Leonardo_M%C3%A1rquez,side_b,Conservatives,unknown,,,"Ahualulco, San Luis Potosí",,,143 201 43Clodfelter 2016,"400 170 3,000Clodfelter 2016",https://en.wikipedia.org/wiki/Battle_of_Ahualulco,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Miguel Miramón Leonardo Márquez
battle_52035958,Battle of Atenquique,1858,the Reform War,Santos Degollado,Santos Degollado,https://en.wikipedia.org/wiki/Santos_Degollado,side_a,Liberals,unknown,,,"Barranca de Atenquique, Jalisco","1,200","1,500",700 killed or wounded,611 killed or wounded,https://en.wikipedia.org/wiki/Battle_of_Atenquique,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Santos Degollado
battle_52035958,Battle of Atenquique,1858,the Reform War,Miguel Miramón,Miguel Miramón,https://en.wikipedia.org/wiki/Miguel_Miram%C3%B3n,side_b,Conservatives,unknown,,,"Barranca de Atenquique, Jalisco","1,500","1,200",611 killed or wounded,700 killed or wounded,https://en.wikipedia.org/wiki/Battle_of_Atenquique,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Miguel Miramón
battle_52036032,Battle of San Joaquín,1858,the Reform War,Santos Degollado,Santos Degollado,https://en.wikipedia.org/wiki/Santos_Degollado,side_a,,unknown,,,"Cuauhtemoc, Colima",,,,,https://en.wikipedia.org/wiki/Battle_of_San_Joaqu%C3%ADn,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Santos Degollado
battle_52036032,Battle of San Joaquín,1858,the Reform War,Miguel Miramón,Miguel Miramón,https://en.wikipedia.org/wiki/Miguel_Miram%C3%B3n,side_b,,unknown,,,"Cuauhtemoc, Colima",,,,,https://en.wikipedia.org/wiki/Battle_of_San_Joaqu%C3%ADn,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Miguel Miramón
battle_31663538,Battle of Pig Point,1861,the American Civil War,John Faunce,John Faunce,https://en.wikipedia.org/wiki/John_Faunce,side_a,USA United States (Union),unknown,,,"Pig Point, Virginia Suffolk, Virginia",Gunboat crew,Shore battery garrison,5 wounded,0,https://en.wikipedia.org/wiki/Battle_of_Pig_Point,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,John Faunce
battle_1615873,Battle of Clark's Mill,1862,the Trans-Mississippi Theater of the American Civil War,John Q. Burbridge,John Q. Burbridge,https://en.wikipedia.org/wiki/John_Q._Burbridge,side_b,CSA CSA (Confederacy),unknown,,,"Near Vera Cruz, Missouri","At least 1,000",100 to 200,,,https://en.wikipedia.org/wiki/Battle_of_Clark%27s_Mill,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,John Q. Burbridge Colton Greene
battle_41271179,Battle of Borowe Młyny,1863,January Uprising,Marcin Borelowski,Marcin Borelowski,https://en.wikipedia.org/wiki/Marcin_Borelowski,side_a,Polish insurgents,unknown,,,Borowe Młyny,300,"1,000",,,https://en.wikipedia.org/wiki/Battle_of_Borowe_M%C5%82yny,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Colonel Marcin Borelowski
battle_41402634,Battle of Komorów,1863,the January Uprising,Zygmunt Jordan,Zygmunt Jordan,https://en.wikipedia.org/wiki/Zygmunt_Jordan,side_a,Poland Polish insurgents,unknown,,,Komorów,,,,,https://en.wikipedia.org/wiki/Battle_of_Komor%C3%B3w,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Zygmunt Jordan
battle_41402282,Battle of Lututów,1863,the January Uprising,Antoni Korotyński,Antoni Korotyński,https://en.wikipedia.org/wiki/Antoni_Koroty%C5%84ski,side_a,Poland Polish insurgents,unknown,,,Lututów,,,"64 dead, 46 wounded, 4 POWs",Unknown,https://en.wikipedia.org/wiki/Battle_of_Lutut%C3%B3w,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Colonel Antoni Korotyński
battle_41704296,Battle of Iłża (1864),1864,the January Uprising,Karol Kalita,Karol Kalita,https://en.wikipedia.org/wiki/Karol_Kalita,side_a,Poland Polish insurgents,unknown,,,Iłża,830,400,5 dead and 14 wounded,Much higher dead,https://en.wikipedia.org/wiki/Battle_of_I%C5%82%C5%BCa_%281864%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Karol Kalita
battle_209878,Sand Creek massacre,1864,"the Colorado War, the American Indian Wars, and the American Civil War",Black Kettle,Black Kettle,https://en.wikipedia.org/wiki/Black_Kettle,side_b,,unknown,,,"Colorado Territory Present-day Kiowa County, Colorado",,,70–600 killed,24 killed 52 wounded,https://en.wikipedia.org/wiki/Sand_Creek_massacre,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Black Kettle
battle_27718126,Formosa Expedition,1867,Formosa Expedition,Tok-a-Tok,Tok-a-Tok,https://en.wikipedia.org/wiki/Tok-a-Tok,side_a,Paiwan,victory,,,"Hengchun, Taiwan, Qing China",Unknown,181 2 sloops-of-war,"Minimal, if any",1 killed,https://en.wikipedia.org/wiki/Formosa_Expedition,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Tok-a-Tok
battle_15114961,Hagi Rebellion,1876,the Shizoku rebellions of the Meiji period,Maebara Issei,Maebara Issei,https://en.wikipedia.org/wiki/Maebara_Issei,side_b,Juntoku Flag of Choshu domain.svg Samurai of the Chōshū Domain,unknown,,,"Hagi, Yamaguchi Prefecture, Japan",200 Hagi samurai,"109,379 Imperial soldiers38 infantry regiments, 12 battalions, and 1 artillery platoon.",102 killed 49 executed,178 killed 284 wounded,https://en.wikipedia.org/wiki/Hagi_Rebellion,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Maebara Issei Kensuke Okudaira
battle_49068471,Battle of Murino,1880,Battles for Plav and Gusinje,Todor Miljanov,Todor Miljanov,https://en.wikipedia.org/wiki/Todor_Miljanov,side_a,Principality of Montenegro,unknown,,,"Velika, Plav, Montenegro","3,000 (Montenegrin claim) 9,000 (Albanian claim)","7,000 (Albanian claim) 10,000 (Montenegrin claim)","Unknown 1,200 (Albanian claim)",At least 349,https://en.wikipedia.org/wiki/Battle_of_Murino,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Marko Miljanov Todor Miljanov priest Đoko
battle_51294756,Battle of Ulcinj (1880),1880,Battle of Ulcinj (1880),Isuf Sokoli,Isuf Sokoli,https://en.wikipedia.org/wiki/Isuf_Sokoli,side_b,Albanian irregulars League of Prizren,unknown,,,"Ulcinj, Ottoman Empire, (modern-day Montenegro)","~2,400","6,000 (1,300 participated directly)",,,https://en.wikipedia.org/wiki/Battle_of_Ulcinj_%281880%29,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,Isuf Sokoli Mehmet Beci
battle_2185154,Mat Salleh Rebellion,1894,Mat Salleh Rebellion,Mat Salleh,Mat Salleh,https://en.wikipedia.org/wiki/Mat_Salleh,side_a,Rebels,unknown,,,North Borneo (present-day Sabah),,,,,https://en.wikipedia.org/wiki/Mat_Salleh_Rebellion,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,high,page_wikitext_link_match,Mat Salleh Mat Sator Lingkong Mat Daud Timus Sarah Santara Langkap Kamunta
battle_1212686,Battle of Cárdenas,1898,the Spanish–American War,Frank Newcomb,Frank Newcomb,https://en.wikipedia.org/wiki/Frank_Newcomb,side_b,United States,unknown,,,"Off Cárdenas, Caribbean Sea",2 torpedo boats 2 gunboats 1 cutter,2 gunboats 1 armed tug,5 killed 3 wounded 1 torpedo boat disabled 1 gunboat damaged,1 wounded,https://en.wikipedia.org/wiki/Battle_of_C%C3%A1rdenas,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United States John Bernadou United States Frank Newcomb
battle_2974469,Battle of Paete,1899,the Philippine–American War,Henry W. Lawton,Henry W. Lawton,https://en.wikipedia.org/wiki/Henry_W._Lawton,side_a,United States,unknown,,,"Paete, Laguna",220 soldiers 1 gunboat,50 infantry,55 killed 2 wounded,15 killed & wounded,https://en.wikipedia.org/wiki/Battle_of_Paete,validated_commander_source=page_wikitext_link_match;identity_resolution_method=page_wikitext_link_match,medium,page_wikitext_link_match,United States Henry W. Lawton
