row_number,original_battle_id,original_title,decision,reason_code,rebuild_mode,main_file_included,quarantine_included,removed_included
10097,battle_22278436,Military operations in North Africa during World War I,repaired,,wikitext,true,false,false
10098,battle_70852360,Mistake Creek massacre,kept,,wikitext,true,false,false
10099,battle_7931421,Morava Offensive,repaired,,wikitext,true,false,false
10100,battle_6767286,National Protection War,repaired,,wikitext,true,false,false
10101,battle_841907,Naval operations in the Dardanelles campaign,kept,,wikitext,true,false,false
10102,battle_24287695,"Operations against the Mohmands, Bunerwals and Swatis in 1915",repaired,,wikitext,true,false,false
10103,battle_7931568,Ovče Pole Offensive,repaired,,wikitext,true,false,false
10104,battle_63483321,Raid on Porto Buso,repaired,,wikitext,true,false,false
10105,battle_3085639,Raid on the Suez Canal,kept,,wikitext,true,false,false
10106,battle_71460935,Riga–Šiauliai offensive,kept,,wikitext,true,false,false
10107,battle_13794411,Rovno offensive,repaired,,wikitext,true,false,false
10108,battle_80015468,Sadiavahy Rebellion,kept,,wikitext,true,false,false
10109,battle_2430828,Second Battle of Artois,repaired,,wikitext,true,false,false
10110,battle_4626407,Second Battle of Champagne,repaired,,wikitext,true,false,false
10111,battle_38565266,Second Battle of Edea,kept,,wikitext,true,false,false
10112,battle_38098713,Second Battle of Garua,repaired,,wikitext,true,false,false
10113,battle_38565714,Second Battle of Jaunde,kept,,wikitext,true,false,false
10114,battle_445341,Second Battle of Krithia,repaired,,wikitext,true,false,false
10115,battle_560821,Second Battle of Ypres,repaired,,wikitext,true,false,false
10116,battle_4211525,Second Battle of the Isonzo,kept,,wikitext,true,false,false
10117,battle_1439685,Second Battle of the Masurian Lakes,repaired,,wikitext,true,false,false
10118,battle_75995754,Second Saudi–Rashidi War,kept,,wikitext,true,false,false
10119,battle_72381038,Second battle of Przasnysz,repaired,,wikitext,true,false,false
10120,battle_10625022,Senussi campaign,kept,,wikitext,true,false,false
10121,battle_65289299,Serbian campaign (1915),kept,,wikitext,true,false,false
10122,battle_8232764,Shabin-Karahisar uprising,quarantined,start_after_end,wikitext,false,true,false
10123,battle_72380855,Siege of Kaunas (1915),kept,,wikitext,true,false,false
10124,battle_204525,Siege of Kut,repaired,,wikitext,true,false,false
10125,battle_40784453,Siege of Novogeorgievsk,repaired,,wikitext,true,false,false
10126,battle_1027093,Sinai and Palestine campaign,repaired,,wikitext,true,false,false
10127,battle_2430907,Third Battle of Artois,repaired,,wikitext,true,false,false
10128,battle_447230,Third Battle of Krithia,repaired,,wikitext,true,false,false
10129,battle_4211579,Third Battle of the Isonzo,repaired,,wikitext,true,false,false
10130,battle_509229,United States occupation of Haiti,repaired,,wikitext,true,false,false
10131,battle_71453320,Vistula–Bug offensive,repaired,,wikitext,true,false,false
10132,battle_38205901,Volta-Bani War,kept,,wikitext,true,false,false
10133,battle_15997199,1916 Cochinchina uprising,kept,,wikitext,true,false,false
10134,battle_62394642,1916 uprising in Hilla,repaired,,wikitext,true,false,false
10135,battle_1339242,Attack at Fromelles,kept,,wikitext,true,false,false
10136,battle_1402889,Attacks on the Butte de Warlencourt,kept,,wikitext,true,false,false
10137,battle_42748406,Baranovichi offensive,repaired,,wikitext,true,false,false
10138,battle_627596,Basmachi movement,kept,,wikitext,true,false,false
10139,battle_1646026,Battle of Albert (1916),repaired,,wikitext,true,false,false
10140,battle_4211613,Battle of Asiago,repaired,,wikitext,true,false,false
10141,battle_17494687,Battle of Bazargic,kept,,wikitext,true,false,false
10142,battle_1114225,Battle of Bazentin Ridge,repaired,,wikitext,true,false,false
10143,battle_40939672,Battle of Bir el Abd,repaired,,wikitext,true,false,false
10144,battle_82079410,Battle of Bois des Caures,kept,,wikitext,true,false,false
10145,battle_61799926,Battle of Brassó (1916),kept,,wikitext,true,false,false
10146,battle_21722734,Battle of Bucharest,repaired,,wikitext,true,false,false
10147,battle_61601950,Battle of Báránykút,kept,,wikitext,true,false,false
10148,battle_61857973,Battle of Cinghinarele Island,kept,,wikitext,true,false,false
10149,battle_1254837,Battle of Delville Wood,kept,,wikitext,true,false,false
10150,battle_25694267,Battle of Dogger Bank (1916),quarantined,insufficient_source_evidence,wikitext,false,true,false
10151,battle_16656761,Battle of Doiran (1916),kept,,wikitext,true,false,false
10152,battle_25680613,Battle of Dover Strait (1916),quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
10153,battle_61615506,Battle of Dragoslavele,kept,,wikitext,true,false,false
10154,battle_4212185,Battle of Dujaila,kept,,wikitext,true,false,false
10155,battle_25576578,Battle of Dutumi,kept,,wikitext,true,false,false
10156,battle_3179986,Battle of Erzincan,repaired,,wikitext,true,false,false
10157,battle_1310170,Battle of Flers–Courcelette,repaired,,wikitext,true,false,false
10158,battle_41618413,Battle of Florina,kept,,wikitext,true,false,false
10159,battle_1309050,Battle of Ginchy,repaired,,wikitext,true,false,false
10160,battle_3179576,Battle of Gorizia (1916),repaired,,wikitext,true,false,false
10161,battle_49181759,Battle of Guayacanas,kept,,wikitext,true,false,false
10162,battle_1308994,Battle of Guillemont,repaired,,wikitext,true,false,false
10163,battle_23862754,Battle of Hanna,kept,,wikitext,true,false,false
10164,battle_63224937,Battle of Herkulesfürdő,kept,,wikitext,true,false,false
10165,battle_4563,Battle of Jutland,repaired,,wikitext,true,false,false
10166,battle_25576553,Battle of Kahe,repaired,,wikitext,true,false,false
10167,battle_22285265,Battle of Kaymakchalan,kept,,wikitext,true,false,false
10168,battle_75617945,Battle of Khanaqin,kept,,wikitext,true,false,false
10169,battle_25576588,Battle of Kibata,kept,,wikitext,true,false,false
10170,battle_25576583,Battle of Kimbaramba,kept,,wikitext,true,false,false
10171,battle_23812154,Battle of Kisaki,kept,,wikitext,true,false,false
10172,battle_65305294,Battle of Kolun,kept,,wikitext,true,false,false
10173,battle_8703621,Battle of Kondoa Irangi,kept,,wikitext,true,false,false
10174,battle_9285882,Battle of Koprukoy,quarantined,start_after_end,wikitext,false,true,false
10175,battle_12031780,Battle of Kostiuchnówka,quarantined,start_after_end,wikitext,false,true,false
10176,battle_11915338,Battle of Kowel,kept,,wikitext,true,false,false
10177,battle_72473435,Battle of Las Trencheras,kept,,wikitext,true,false,false
10178,battle_8690153,Battle of Latema Nek,quarantined,start_after_end,wikitext,false,true,false
10179,battle_1310315,Battle of Le Transloy,repaired,,wikitext,true,false,false
10180,battle_25576558,Battle of Lukigura,kept,,wikitext,true,false,false
10181,battle_52581508,Battle of Lutsk,repaired,,wikitext,true,false,false
10182,battle_411607,Battle of Magdhaba,repaired,,wikitext,true,false,false
10183,battle_28017465,Battle of Malka Nidzhe,kept,,wikitext,true,false,false
10184,battle_25576560,Battle of Matamondo,repaired,,wikitext,true,false,false
10185,battle_13618956,Battle of Mecca (1916),repaired,,wikitext,true,false,false
10186,battle_62914323,Battle of Mezőlivádia,repaired,,wikitext,true,false,false
10187,battle_25576557,Battle of Mkalamo,kept,,wikitext,true,false,false
10188,battle_25576569,Battle of Mlali,kept,,wikitext,true,false,false
10189,battle_2937321,Battle of Mojkovac,quarantined,start_after_end,wikitext,false,true,false
10190,battle_13974739,Battle of Mont Sorrel,kept,,wikitext,true,false,false
10191,battle_1310199,Battle of Morval,repaired,,wikitext,true,false,false
10192,battle_63329245,Battle of Mount Csindrel,repaired,,wikitext,true,false,false
10193,battle_74212199,Battle of Muş,kept,,wikitext,true,false,false
10194,battle_63198008,Battle of Nagybár,repaired,,wikitext,true,false,false
10195,battle_65004641,Battle of Nagyszeben (1916),kept,,wikitext,true,false,false
10196,battle_1298503,Battle of Pozières,repaired,,wikitext,true,false,false
10197,battle_61601305,Battle of Predeal Pass,kept,,wikitext,true,false,false
10198,battle_12092973,Battle of Prunaru,repaired,,wikitext,true,false,false
10199,battle_78474125,Battle of Puerto Plata,kept,,wikitext,true,false,false
10200,battle_44189078,Battle of Robănești,kept,,wikitext,true,false,false
10201,battle_401909,Battle of Romani,repaired,,wikitext,true,false,false
10202,battle_8656466,Battle of Salaita Hill,kept,,wikitext,true,false,false
10203,battle_42744955,Battle of San Francisco de Macoris,kept,,wikitext,true,false,false
10204,battle_3106407,Battle of Segale,kept,,wikitext,true,false,false
10205,battle_63489595,Battle of Sellenberk (1916),kept,,wikitext,true,false,false
10206,battle_24240060,Battle of Sheikh Sa'ad,quarantined,start_after_end,wikitext,false,true,false
10207,battle_61665247,Battle of Slatina,kept,,wikitext,true,false,false
10208,battle_61607656,Battle of Sălătrucu,kept,,wikitext,true,false,false
10209,battle_1310248,Battle of Thiepval Ridge,repaired,,wikitext,true,false,false
10210,battle_21851868,Battle of Transylvania,repaired,,wikitext,true,false,false
10211,battle_4340873,Battle of Turtucaia,repaired,,wikitext,true,false,false
10212,battle_51497,Battle of Verdun,repaired,,wikitext,true,false,false
10213,battle_75616618,Battle of Vulcan Pass,kept,,wikitext,true,false,false
10214,battle_19325356,Battle of Wadi (1916),kept,,wikitext,true,false,false
10215,battle_25576563,Battle of Wami,repaired,,wikitext,true,false,false
10216,battle_35261722,Battle of Yanbu,kept,,wikitext,true,false,false
10217,battle_1310819,Battle of the Ancre,repaired,,wikitext,true,false,false
10218,battle_1310350,Battle of the Ancre Heights,kept,,wikitext,true,false,false
10219,battle_26092253,Battle of the Argeș,repaired,,wikitext,true,false,false
10220,battle_25894154,Battle of the Crna Bend (1916),kept,,wikitext,true,false,false
10221,battle_61947450,Battle of the Eastern Carpathians,kept,,wikitext,true,false,false
10222,battle_61713083,Battle of the Olt Valley,kept,,wikitext,true,false,false
10223,battle_60921,Battle of the Somme,repaired,,wikitext,true,false,false
10224,battle_61632325,Battle of the Southern Carpathians,kept,,wikitext,true,false,false
10225,battle_75008630,Battle of Çapakçur,kept,,wikitext,true,false,false
10226,battle_342327,Brusilov offensive,repaired,,wikitext,true,false,false
10227,battle_78293902,Central Asian Front of the Russian Civil War,repaired,,wikitext,true,false,false
10228,battle_33688792,Christmas Battles,kept,,wikitext,true,false,false
10229,battle_75270229,Dobruja Campaign,repaired,,wikitext,true,false,false
10230,battle_3152911,Egyptian Expeditionary Force,quarantined,generic_category_signal|insufficient_source_evidence,wikitext,false,true,false
10231,battle_14010454,Eighth Battle of the Isonzo,kept,,wikitext,true,false,false
10232,battle_1698728,Erzurum offensive,repaired,,wikitext,true,false,false
10233,battle_14003646,Fifth Battle of the Isonzo,quarantined,start_after_end,wikitext,false,true,false
10234,battle_1125677,Fighting for Mouquet Farm,kept,,wikitext,true,false,false
10235,battle_28634639,First Battle of Cobadin,kept,,wikitext,true,false,false
10236,battle_64376822,First Battle of Oituz,kept,,wikitext,true,false,false
10237,battle_61580874,First Battle of Petrozsény,kept,,wikitext,true,false,false
10238,battle_59156144,First Battle of the Jiu Valley,kept,,wikitext,true,false,false
10239,battle_1026131,First day on the Somme,repaired,,wikitext,true,false,false
10240,battle_6714812,Flămânda Offensive,repaired,,wikitext,true,false,false
10241,battle_2854698,Gas attacks at Hulluch,repaired,,wikitext,true,false,false
10242,battle_72299465,Hakkari expedition of 1916,kept,,wikitext,true,false,false
10243,battle_66117229,Kermanshah operation,repaired,,wikitext,true,false,false
10244,battle_4788605,Lake Naroch offensive,quarantined,start_after_end,wikitext,false,true,false
10245,battle_27969216,Monastir offensive,repaired,,wikitext,true,false,false
10246,battle_41682753,Montenegrin campaign,quarantined,insufficient_source_evidence,wikitext,false,true,false
10247,battle_63099167,Nagyszeben Offensive,repaired,,wikitext,true,false,false
10248,battle_14010520,Ninth Battle of the Isonzo,kept,,wikitext,true,false,false
10249,battle_61923040,Northern front of the Battle of Transylvania,kept,,wikitext,true,false,false
10250,battle_63271621,Petrozsény Offensive,kept,,wikitext,true,false,false
10251,battle_40950218,Raid on Jifjafa,kept,,wikitext,true,false,false
10252,battle_56387530,Raid on Ruse,repaired,,wikitext,true,false,false
10253,battle_4900822,Romania in World War I,repaired,,wikitext,true,false,false
10254,battle_57065810,Romanian Black Sea Fleet during World War I,repaired,,wikitext,true,false,false
10255,battle_59066168,Romanian campaign (1916),repaired,,wikitext,true,false,false
10256,battle_28638427,Second Battle of Cobadin,kept,,wikitext,true,false,false
10257,battle_64369172,Second Battle of Oituz,kept,,wikitext,true,false,false
10258,battle_63138251,Second Battle of Petrozsény,kept,,wikitext,true,false,false
10259,battle_61570627,Second Battle of the Jiu Valley,kept,,wikitext,true,false,false
10260,battle_14010383,Seventh Battle of the Isonzo,kept,,wikitext,true,false,false
10261,battle_13554491,Siege of Medina,kept,,wikitext,true,false,false
10262,battle_41556894,Struma operation,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
10263,battle_63482836,Third Battle of Petrozsény,kept,,wikitext,true,false,false
10264,battle_74828501,Tipton Zeppelin raid,kept,,wikitext,true,false,false
10265,battle_12251608,Trebizond Campaign,repaired,,wikitext,true,false,false
10266,battle_12945381,Tuareg rebellion,quarantined,insufficient_source_evidence|no_infobox_and_no_result,wikitext,false,true,false
10267,battle_3918792,Warlord Era,repaired,,wikitext,true,false,false
10268,battle_76747712,Air Battle on Istrana,kept,,wikitext,true,false,false
10269,battle_1647415,Allied intervention in the Russian Civil War,kept,,wikitext,true,false,false
10270,battle_313147,American Expeditionary Forces,removed_false_positive,generic_category_signal,wikitext,false,false,true
10271,battle_57780408,Barue uprising,repaired,,wikitext,true,false,false
10272,battle_3777986,Battle of Aqaba,repaired,,wikitext,true,false,false
10273,battle_993445,Battle of Arras (1917),repaired,,wikitext,true,false,false
10274,battle_38262376,Battle of Ayun Kara,repaired,,wikitext,true,false,false
10275,battle_487953,Battle of Beersheba (1917),repaired,,wikitext,true,false,false
10276,battle_25576590,Battle of Behobeho,quarantined,start_after_end,wikitext,false,true,false
10277,battle_5060085,Battle of Broodseinde,kept,,wikitext,true,false,false
10278,battle_21050439,Battle of Buqqar Ridge,kept,,wikitext,true,false,false
10279,battle_142296,Battle of Cambrai (1917),repaired,,wikitext,true,false,false
10280,battle_503655,Battle of Caporetto,repaired,,wikitext,true,false,false
10281,battle_16657153,Battle of Doiran (1917),kept,,wikitext,true,false,false
10282,battle_1341108,Battle of Dover Strait (1917),kept,,wikitext,true,false,false
