battle_id,wikipedia_title,status
battle_72523676,Two-Liu War,processed
battle_46604724,Battle of Stockton,processed
battle_27726722,Kizil massacre,processed
battle_7511213,Simele massacre,processed
battle_34333295,1934 Khamba rebellion,processed
battle_27716169,Battle of Dawan Cheng,processed
battle_78249828,Battle of Kitai,processed
battle_27747302,Battle of Tutung,processed
battle_57714037,War in Ningxia (1934),processed
battle_35284143,1935 Yazidi revolt,processed
battle_31098786,1935–1936 Iraqi Shia revolts,processed
battle_36599319,Battle of Khalkhyn Temple,processed
battle_64575610,Gilgamesh and Aga,processed
battle_33281954,Goharshad Mosque rebellion,processed
battle_49249646,1936 Portuguese naval revolt,processed
battle_66223896,1936 uprising in Spanish Guinea,processed
battle_148651,Battle of Cable Street,processed
battle_72235368,Battle of Carfax,processed
battle_32574064,Battle of Lopera,processed
battle_7082829,Battle of Monte Pelado,processed
battle_4689964,Battle of Mérida,processed
battle_32574004,Battle of Seseña,processed
battle_31594699,Nationalist faction (Spanish Civil War),processed
battle_32573986,Siege of Santuario de Nuestra Señora de la Cabeza,processed
battle_32531952,Siege of the Loyola barracks,processed
battle_32579760,Battle of Albarracín,processed
battle_4588574,Battle of Cape Cherchell,processed
battle_32574488,Battle of Cape Machichaco,processed
battle_78341983,Battle of Jianqiao,processed
battle_44819425,Battle of Pochonbo,processed
battle_32574499,Battle of Pozoblanco,processed
battle_2658450,Defense of Sihang Warehouse,processed
battle_9727104,Dersim massacre,processed
battle_55066,Nanjing Massacre,processed
battle_11121562,Parsley massacre,processed
battle_76906924,Vogra massacre,processed
battle_8057307,1938 Tiberias massacre,processed
battle_72919300,Battle of Beersheba (1938),processed
battle_32580614,Battle of Caspe,processed
battle_32580617,Battle of Gandesa,processed
battle_35495766,Battle of Xinfeng,processed
battle_5184963,Tsuyama massacre,processed
battle_71428232,1939 Gachetá massacre,processed
battle_2198844,Allies of World War II,processed
battle_2727428,Baltic Sea campaigns (1939–1945),processed
battle_67399253,Battle of Barak,processed
battle_45210607,Battle of Boratycze,processed
battle_2535899,Battle of Danzig Bay,processed
battle_43771888,Battle of Husynne,processed
battle_77100115,Battle of Ilomantsi (1939),processed
battle_15610570,Battle of Kelja,processed
battle_4772005,Battle of Lasy Królewskie,processed
battle_2355656,Battle of Petsamo,processed
battle_10595896,Battle of Przemyśl (1939),processed
battle_67267301,Battle of Pułtusk (1939),processed
battle_3490536,Battle of Radom,processed
battle_294088,Battle of Tolvajärvi,processed
battle_3411806,Battle of Wytyczno,processed
battle_4772114,Battle of Wólka Węglowa,processed
battle_7873759,Battle of the Border,processed
battle_5132081,Christmas Raid,processed
battle_16887903,London in World War II,processed
battle_43930336,Raid on Fraustadt,processed
battle_656035,Battle of Calabria,processed
battle_28453854,Battle of Graveney Marsh,processed
battle_2708072,Battle of Hegra Fortress,processed
battle_49456091,Battle of Horten Harbour,processed
battle_54917946,Battle of Høljarast Bridge,processed
battle_64792098,Battle of Kuhmo,processed
battle_1615962,Battle of Midtskogen,processed
battle_9870960,Battle of Saumur (1940),processed
battle_4150165,Battle of Vinjesvingen,processed
battle_14297260,Battle of the Espero Convoy,processed
battle_41099690,Battle of the Ypres–Comines Canal,processed
battle_404435,Battles of Narvik,processed
battle_936661,Bombing of Berlin in World War II,processed
battle_17426585,Bombing of Bremen in World War II,processed
battle_19669525,Indian Ocean in World War II,processed
battle_2823356,Italian bombing of Mandatory Palestine in World War II,processed
battle_345968,Operation Ambassador,processed
battle_13923712,Operation Collar (commando raid),processed
battle_253769,Operation Cycle,processed
battle_22338,Operation Sea Lion,processed
battle_58236824,Skirmish at Diosig,processed
battle_998807,Arctic convoys of World War II,processed
battle_66900505,Banski Grabovac massacre,processed
battle_37141311,Battle of 42nd Street,processed
battle_34264986,Battle of Bengtskär,processed
battle_2929415,Battle of Cape Bon (1941),processed
battle_20326576,Battle of Hanko (1941),processed
battle_12029953,Battle of Jezzine (1941),processed
battle_53014987,Battle of Jibrieni,processed
battle_21973892,Battle of Kautla,processed
battle_31949894,Battle of Kleisoura Pass,processed
battle_64215538,Battle of Lwów (1941),processed
battle_59967135,Battle of Lypovec,processed
battle_12030055,Battle of Palmyra (1941),processed
battle_21366705,Battle of Point 175,processed
battle_1076315,Battle of Prachuap Khiri Khan,processed
battle_75303350,Battle of Trešnjica,processed
battle_64393893,Battle of the Corinth Canal,processed
battle_79739373,Battles of Spadshchansky forest,processed
battle_54639200,Bombing of Gorky in World War II,processed
battle_7468801,Bombing of Königsberg in World War II,processed
battle_53014709,Danube Delta Campaign,processed
battle_41196690,Drama uprising,processed
battle_63713916,Drvar uprising,processed
battle_2591335,German bombing of Belgrade,processed
battle_1882142,June Uprising in Lithuania,processed
battle_2841742,Operation Berlin (Atlantic),processed
battle_421208,Operation Claymore,processed
battle_421306,Operation Colossus,processed
battle_422143,Operation Gauntlet,processed
battle_846876,Operation Renntier,processed
battle_12255874,Prebilovci massacre,processed
battle_27723980,Raid on Bardia,processed
battle_56984954,Soviet Baltic Sea submarine campaign in 1941,processed
battle_28270206,Twin Pimples raid,processed
battle_7148715,World War II in Yugoslavia,processed
battle_9559286,Air raids on Japan,processed
battle_577774,Assassination of Reinhard Heydrich,processed
battle_56882095,Augsburg raid,processed
battle_1387973,Battle of Ambon,processed
battle_63261854,Battle of Banjarmasin,processed
battle_23666875,Battle of Bilin River,processed
battle_1889615,Battle of Brisbane,processed
battle_3770751,Battle of Bukit Timah,processed
battle_53014866,Battle of Cape Burnas,processed
battle_2000903,Battle of Christmas Island,processed
battle_79359662,Battle of Dolnij Poloj,processed
battle_4913515,Battle of Dražgoše,processed
battle_79865529,Battle of Dubovychi,processed
battle_25358222,Battle of Goodenough Island,processed
battle_63510253,Battle of Kendari,processed
battle_51573095,Battle of Kokoda,processed
battle_25386381,Battle of Livno,processed
battle_3671986,Battle of Los Angeles,processed
battle_4499588,Battle of Nanos,processed
battle_23289912,Battle of Port Moresby,processed
battle_42497787,Battle of Prome (1942),processed
battle_63298824,Battle of Samarinda,processed
battle_23648480,Battle of Sittang Bridge,processed
battle_17281530,Battle of Someri,processed
battle_80752550,Battle of Stalingrad's impacts on civilians,processed
battle_56972602,Battle of Sukho Island,processed
battle_13216067,Battle of Suursaari,processed
battle_79767965,Battle of Veseloe,processed
battle_68455,Bombing of Tokyo,processed
battle_420251,Operation Abercrombie,processed
battle_504171,Operation Agreement,processed
battle_27589107,Operation Aquatint,processed
battle_420333,Operation Basalt,processed
battle_1988564,Operation Blackstone,processed
battle_25894852,Operation Harling,processed
battle_2589801,Operation K,processed
battle_1994211,Operation Musketoon,processed
battle_27460131,Operation Nicety,processed
battle_27374342,Operation Postmaster,processed
battle_37166823,Operation Prijedor,processed
battle_4478023,Operation Reservist,processed
battle_56724669,Operation Robinson,processed
battle_18477348,Oslo Mosquito Raid (1942),processed
battle_47899369,Raid on Heath's Farm,processed
battle_79707583,Shepetivka operation,processed
battle_55878192,Soviet Baltic Sea submarine campaign in 1942,processed
battle_48420320,Townsville mutiny,processed
battle_28036853,1943 Argentine Revolution,processed
battle_41024247,Action off Zuwarah,processed
battle_8008893,Battle of Arawe,processed
battle_77317074,Battle of Gruszówka,processed
battle_46612197,Battle of Isefjord,processed
battle_49115589,Battle of John's Knoll–Trevor's Ridge,processed
battle_15715762,Battle of Kaiapit,processed
battle_37092159,Battle of Kočevje,processed
battle_49116026,Battle of Lababia Ridge,processed
battle_1181294,Battle of Makin,processed
battle_313450,Battle of Manners Street,processed
battle_76822745,Battle of Mieniany,processed
battle_3012450,Battle of Monte la Difensa,processed
battle_49126136,Battle of Mount Tambu,processed
battle_58952740,Battle of Porta,processed
battle_72126472,Battle of Përmet,processed
battle_72144132,Battle of Reç,processed
battle_49123910,Battle of Roosevelt Ridge,processed
battle_72248325,Battle of Sarantaporos (1943),processed
battle_44153724,Battle of Sept-Îles,processed
battle_82204632,Battle of Tarvisio (1943),processed
battle_73432914,Battle of Tirana and Kruja (1943),processed
battle_61816235,Battle of Višegrad,processed
battle_79335861,Battle of Zahoriv monastery,processed
battle_14305918,Battle of the Cigno Convoy,processed
battle_887626,Battle of the North Cape,processed
battle_4255012,Battle of the Treasury Islands,processed
battle_73152208,Bombing of Grosseto in World War II,processed
battle_335224,Bombing of Hamburg in World War II,processed
battle_63096610,Bombing of Pisa in World War II,processed
battle_1229013,Canicattì massacre,processed
battle_8789714,Changjiao massacre,processed
battle_52299695,Gurów massacre,processed
battle_57916742,Jamaican political conflict,processed
battle_55896018,Kara Sea U-boat campaign,processed
battle_48924543,Landing at Amchitka,processed
battle_51438036,Landing on Long Island,processed
battle_19157541,Massacre of the Acqui Division,processed
battle_2378303,Operation Arsenal,processed
battle_420845,Operation Candytuft,processed
battle_27599052,Operation Cartoon,processed
battle_14889246,Operation Concert,processed
battle_8171456,Operation Cottage,processed
battle_27699445,Operation Hardtack (commando raid),processed
battle_1891105,Operation Jaywick,processed
battle_6976568,Operation Retribution,processed
battle_51035918,Operation Scylla,processed
battle_1470207,Pointblank directive,processed
battle_26267198,Raid on Darwin (2 May 1943),processed
battle_855563,Second Schweinfurt raid,processed
battle_33100231,Siege of Turjak,processed
battle_55966334,Soviet Baltic Sea submarine campaign in 1943,processed
battle_77658965,Treblinka uprising,processed
battle_10635094,1944 Romanian coup d'état,processed
battle_39635269,Action of 1 November 1944,processed
battle_72052573,Battle of Amfilochia,processed
battle_20327895,Battle of Auvere,processed
battle_80358577,Battle of Boernerowo,processed
battle_32273190,Battle of Bréville,processed
battle_34627932,Battle of Ceber,processed
battle_72400648,Battle of Chora - Agorelitsa,processed
battle_77139863,Battle of Desivojca,processed
battle_76334237,Battle of Graużyszki,processed
battle_76258791,Battle of Gurby,processed
battle_44348016,Battle of Ist,processed
battle_77055426,Battle of Jaktorów,processed
battle_71937576,Battle of Kalamata (1944),processed
battle_74650945,Battle of Karoutes,processed
battle_58125365,Battle of Kilkis (1944),processed
battle_79349851,Battle of Leszczawa Górna,processed
battle_15601702,Battle of Lone Tree Hill,processed
battle_79299462,Battle of Lopata Hill,processed
battle_50378938,Battle of Menina,processed
battle_63647726,Battle of Mogaung,processed
battle_15441402,Battle of Morotai,processed
battle_16307923,Battle of Murowana Oszmianka,processed
battle_49067766,Battle of Nerva Island,processed
battle_14898934,Battle of Noemfoor,processed
battle_52717005,Battle of Olhava,processed
battle_77068618,Battle of Oździutycze,processed
battle_12344567,Battle of Porkuni,processed
battle_25525070,Battle of Păuliș,processed
battle_33479625,Battle of Sansapor,processed
battle_79903179,Battle of Stężarzyce,processed
battle_21663233,Battle of Ushant (1944),processed
battle_28982625,Battle of Vianden,processed
battle_21679996,Battle of Wakde,processed
battle_76694787,Battle of Zabłocie,processed
battle_79289316,Battles of Nabróż,processed
battle_77253535,Battles of Narol,processed
battle_15981033,Belostok offensive,processed
battle_7668163,Bombing of Duisburg in World War II,processed
battle_70754397,Chodaczków Wielki massacre,processed
battle_700582,Exercise Tiger,processed
battle_75328905,Jabłoń-Dobki massacre,processed
battle_25812858,Landing at Jacquinot Bay,processed
battle_15980990,Mogilev offensive,processed
battle_15056669,Ochota massacre,processed
battle_75741508,Operation Bielany,processed
battle_19562661,Operation Bulbasket,processed
battle_11384735,Operation Catechism,processed
battle_253832,Operation Dingson,processed
battle_13784766,Operation Halyard,processed
battle_33027152,Operation Hasty,processed
battle_4902412,Operation Hurricane (1944),processed
battle_1804683,Operation Jericho,processed
battle_423114,Operation Loyton,processed
battle_24555593,Operation Manna,processed
battle_75865624,Operation Reunion,processed
battle_253837,Operation Samwest,processed
battle_846942,Operation Tanne Ost,processed
battle_27687870,Operation Tarbrush,processed
battle_252846,Operation Tonga,processed
battle_7353428,Operation Transom,processed
battle_40108109,Operations Ginny I and II,processed
battle_16809413,Osovets offensive,processed
battle_78334651,Raid on Mljet,processed
battle_47775417,Raid on Santorini,processed
battle_42702428,Raid on Symi,processed
